,DNN,HGEN,ICLN,OCGN,VGT,VUZI,XLV,^NBI,price%_DNN,price%_HGEN,price%_ICLN,price%_OCGN,price%_VGT,price%_VUZI,price%_XLV,price%_^NBI,RSI_DNN,RSI_HGEN,RSI_ICLN,RSI_OCGN,RSI_VGT,RSI_VUZI,RSI_XLV,RSI_^NBI,sma_DNN,sma_HGEN,sma_ICLN,sma_OCGN,sma_VGT,sma_VUZI,sma_XLV,sma_^NBI,profit_DNN,profit_HGEN,profit_ICLN,profit_OCGN,profit_VGT,profit_VUZI,profit_XLV,profit_^NBI
2016-05-27,0.4799999892711639,15.5,8.65999984741211,120.0,109.80999755859376,5.800000190734863,71.18000030517578,2887.14990234375,-0.020408204226431473,0.05084745762711865,-0.0034522133969847866,0.02040817650526626,0.005862410922257327,0.005199343138218234,0.004515942591982869,0.00958122295436664,38.63011112313847,37.36122266405576,44.85549405301956,50.43383877626655,66.47112769533936,66.88984273676576,59.58434628652033,58.55275464167781,1.1828876984184526,0.7313987171039849,0.9776421663728699,0.6388191140743184,1.0181343167386707,0.972767005027658,1.0029219803290075,0.895326202272555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-31,0.4900000095367431,15.600000381469728,8.720000267028809,111.5999984741211,109.98999786376952,5.900000095367432,71.3499984741211,2923.780029296875,0.020833376018952292,0.006451637514176022,0.006928455043175238,-0.07000001271565755,0.0016391977887050407,0.01724136230069646,0.00238828558887982,0.012687296535378765,41.81806907296061,37.68523115892116,47.5811675440015,44.43935260103984,67.07510663520776,68.73012818751482,60.64949103660455,61.23357897544975,1.1804471042925733,0.7329270320828543,0.9770798252854347,0.6398846095423304,1.0183944056647927,0.9725626229412364,1.0044980332571363,0.8985014363116495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-06-01,0.4900000095367431,14.550000190734863,8.890000343322754,120.0,109.93000030517578,5.900000095367432,71.61000061035156,2938.919921875,0.0,-0.06730770288839832,0.019495420996342463,0.07526883190618305,-0.0005454819507138009,0.0,0.0036440384273416977,0.005178191391424859,41.81806907296061,35.60280439162208,54.45077724096606,50.74416677243326,66.64417333587642,68.73012818751482,62.28658005919831,62.31843151515472,1.1772761294888447,0.7314949702297291,0.9768830472779115,0.6415612689425652,1.0186943519985587,0.9724686927138069,1.0060338447982138,0.9014103913195587,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-06-02,0.5099999904632568,14.449999809265137,8.930000305175781,114.0,109.93000030517578,5.809999942779541,72.52999877929688,2993.14990234375,0.04081628681073324,-0.006872878361431549,0.004499433105542135,-0.05,0.0,-0.015254262903920466,0.012847342006757677,0.018452350492813647,48.07462019249854,35.40216080316283,55.91475057409259,46.67034026947569,66.64417333587642,64.96142021139691,67.44723227122924,65.98978130519438,1.1751364049941913,0.7266513964672625,0.9768712538217635,0.6429536243989251,1.019003410564149,0.9723265755530064,1.0076309674511785,0.9042636898431823,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2016-06-03,0.5199999809265137,14.949999809265137,8.90999984741211,115.8000030517578,109.5500030517578,5.690000057220459,72.29000091552734,2947.030029296875,0.01960782480441495,0.034602076581302585,-0.0022396928421245087,0.015789500454015774,-0.0034567202070688225,-0.02065402525661185,-0.00330894619893523,-0.015408474199959511,50.916694057845454,37.30468078686854,54.96350713617364,48.01859239462016,63.64085786233211,60.22000094203912,64.95036549429489,60.5836617039058,1.175564349382972,0.7116054620049885,0.9772520579810426,0.6447729004682214,1.0193851828977576,0.9712056474697242,1.0093076188295358,0.9074393048736589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,0.5400000214576721,13.75,9.06999969482422,119.4000015258789,109.95999908447266,5.75,72.68000030517578,2991.360107421875,0.03846161781683767,-0.08026754679431146,0.017957334472747805,0.03108806890542186,0.0037425469766637245,0.010544805303367736,0.005394928547644666,0.015042289248602129,56.09284518881653,34.665864661163866,60.7204983556852,50.70293018423917,65.44999212698825,61.72428832015508,67.08289064899543,63.66493342134299,1.1762189889546284,0.6841885320443502,0.9779909007398097,0.645985374789826,1.0197533538544352,0.9697295788071048,1.0110553115910408,0.9107128232552263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2016-06-07,0.5600000023841858,14.600000381469728,9.119999885559082,120.0,110.18000030517578,6.039999961853027,72.2300033569336,2915.659912109375,0.0370370002440479,0.061818209561434787,0.005512700376759001,0.005025112784366668,0.0020007386552824296,0.05043477597443954,-0.006191482475958957,-0.025306279616646606,60.5707517572672,38.0107761261202,62.340596113641965,51.15565668543286,66.41565205873665,68.01916988331952,62.36768521367918,55.6628617273253,1.1769230760438005,0.6546958763530958,0.9783601696994253,0.6473689600723861,1.0200664451984869,0.9678124303975911,1.0126330252786233,0.9136155414322932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-06-08,0.5699999928474426,23.5,9.119999885559082,120.0,110.54000091552734,6.050000190734863,72.4800033569336,2913.43994140625,0.01785712575121809,0.6095889990404467,0.0,0.0,0.0032673861803815154,0.001655667043873282,0.0034611655597549086,-0.0007613956257055134,62.62330896504066,60.69910374025319,62.34059611364198,51.155656685432845,67.99215687058727,68.21330599757157,63.88639508836018,55.44278096519103,1.1776259609675463,0.639464159943578,0.9782803070887871,0.6491685617268287,1.0198957816586114,0.9661432100987615,1.013874552677373,0.9160568398830718,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-06-09,0.5799999833106995,20.049999237060547,9.020000457763672,113.4000015258789,110.4499969482422,5.829999923706055,72.36000061035156,2860.6298828125,0.01754384313814067,-0.1468085431038065,-0.010964849676561143,-0.054999987284342446,-0.0008142207937371145,-0.03636367935421276,-0.0016556669567338192,-0.018126359099841203,64.60745334009637,52.65400172394328,56.89729805489946,45.79082240559388,67.14355147567451,59.63648079863447,62.58085198139869,50.34344558132463,1.1775740768245306,0.6310286781688935,0.9775500199216186,0.6490913680196914,1.0193957335621988,0.9644468648209022,1.0148639335337954,0.918080479955061,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-06-10,0.5600000023841858,20.25,8.640000343322754,110.4000015258789,109.12000274658205,5.800000190734863,71.77999877929688,2798.64990234375,-0.034482726727597,0.009975100775553669,-0.04212861365365511,-0.026455026099054972,-0.012041595639730101,-0.005145751863427293,-0.008015503401912831,-0.021666550028419905,57.97837518997922,53.04255527077386,41.91873304383412,43.55487530410898,56.017448576568896,58.55528970604815,56.56429450595286,45.10056439049599,1.176370408245502,0.6247989827202997,0.9762311136892204,0.650186886634498,1.018673733431396,0.9648017117202626,1.015738019308074,0.9194448532909292,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2016-06-13,0.550000011920929,20.049999237060547,8.390000343322754,108.0,108.12999725341795,6.639999866485596,71.20999908447266,2763.81005859375,-0.01785712575121809,-0.00987658088589892,-0.028935184035404276,-0.02173914395568483,-0.009072630757380556,0.1448275255391507,-0.00794092650484442,-0.012448803875334001,54.942833134256766,52.57787385570133,35.32921670769769,41.79655296459378,49.448919728046846,73.20416232645698,51.340384820661576,42.425909875034776,1.1744445613526375,0.6195952546886871,0.9747629614238972,0.6505427362089287,1.017886122398197,0.966826911711844,1.016477314278298,0.9203915510760298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2016-06-14,0.5400000214576721,21.0,8.300000190734863,108.5999984741211,108.23999786376952,6.610000133514404,71.31999969482422,2747.590087890625,-0.018181800448205245,0.047381585989463064,-0.010727073766989526,0.005555541427047165,0.0010172996684144964,-0.004518032164821353,0.0015447354552142964,-0.005868699497887296,52.01029151030422,54.61187006936191,33.2997836811134,42.42235778959043,50.14838505856172,72.22234735983113,52.256753811827295,41.20086882956741,1.1734466263479704,0.6080569725307688,0.9736741554210636,0.6502034715829125,1.0173406909257812,0.9680986676561618,1.0171049439182398,0.9212260034734403,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2016-06-15,0.5600000023841858,22.200000762939453,8.34000015258789,106.8000030517578,108.0500030517578,6.5,70.83000183105469,2741.7900390625,0.0370370002440479,0.05714289347330729,0.004819272401665552,-0.01657454371688805,-0.0017553105669019466,-0.016641472207644184,-0.006870413150115185,-0.002110958564629924,56.9583694258033,57.11409283639458,35.084583757892865,40.9981910648238,48.89007466552168,68.58977910301935,47.92697685098343,40.74777345811321,1.1738484398555336,0.600081407883895,0.9729499393935286,0.6503529870453241,1.0169948912697355,0.9693432271175363,1.017856783061285,0.9221353396197456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-06-16,0.550000011920929,23.0,8.430000305175781,119.4000015258789,108.25,6.570000171661377,71.08000183105469,2739.72998046875,-0.01785712575121809,0.03603600043095768,0.010791385004946757,0.1179775104314824,0.0018509666135446544,0.010769257178673377,0.0035295777712431183,-0.0007513553424588251,53.96241970241892,58.74689315880354,39.03729350937088,52.91439576682549,50.30365846864701,69.63639212547498,50.19439601931824,40.577087916721446,1.1731014000859266,0.5921662184347071,0.9721314182059271,0.651493869262026,1.016412115797212,0.9710368506530358,1.018035565193418,0.9217761017208532,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2016-06-17,0.5699999928474426,23.75,8.479999542236328,115.8000030517578,107.26000213623048,6.699999809265137,70.05999755859375,2683.719970703125,0.03636360089641049,0.03260869565217391,0.005931107384402912,-0.030150740603975955,-0.009145476801565978,0.01978685452163182,-0.014350087875424055,-0.020443624066938906,58.64727116301566,60.27393317897874,41.1800677365308,49.81854394300916,43.839947720325846,71.53343820248543,42.13334566724018,36.1440592910777,1.1729546411967604,0.5869183215177126,0.9715635684428543,0.65270994303765,1.0158322210832833,0.9739120928406675,1.0180813021787474,0.9213670899468867,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-06-20,0.5799999833106995,23.5,8.739999771118164,108.0,108.0500030517578,6.5,70.5,2706.199951171875,0.01754384313814067,-0.010526315789473684,0.030660406004369808,-0.06735753753194221,0.0073652890154145105,-0.02985071865055365,0.0062803662109502615,0.008376425526565026,60.7954690551626,59.48352058603928,50.85385752666448,43.83444244777313,49.42464112499903,64.82335180885937,46.15082140672504,39.02343020960503,1.1724356926536759,0.5834356815319834,0.9712650920640441,0.6535201633660296,1.0154697180849,0.9768764592008883,1.01837991064472,0.9214630923544657,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2016-06-21,0.5699999928474426,22.25,8.539999961853027,109.8000030517578,108.25,6.199999809265137,70.26000213623047,2663.7900390625,-0.0172413633637985,-0.05319148936170213,-0.022883273970560926,0.016666694923683317,0.0018509666135446544,-0.046153875497671276,-0.0034042250180075354,-0.01567138898624623,57.5745111079051,55.56029273530112,44.756164934206936,45.46248742601862,50.7596178820148,56.29328832596061,44.3424743406536,35.748443304232794,1.1710206233959932,0.5811244514226076,0.9705314202894888,0.6543745979116867,1.0151819707512524,0.9781896991677406,1.0187430319514905,0.9215448784023459,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-06-22,0.5600000023841858,22.5,8.539999961853027,106.8000030517578,107.7699966430664,6.28000020980835,70.45999908447266,2682.0,-0.01754384313814067,0.011235955056179775,0.0,-0.027322403612191636,-0.0044342111495020205,0.012903290807148434,0.002846526361533606,0.0068361097047681925,54.466869420050514,56.18274593479363,44.756164934206936,43.21418195411058,47.5177438718876,57.88481812491586,46.23315246982487,38.14870847775747,1.1665257819391457,0.5797195284909327,0.9692802883652539,0.6548916395131603,1.014661969545145,0.9801142275859603,1.0189237162532463,0.921497156840242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-06-23,0.5799999833106995,23.75,8.739999771118164,109.8000030517578,109.44000244140624,5.849999904632568,71.37999725341797,2741.239990234375,0.03571425150243618,0.05555555555555555,0.02341918151738965,0.02808988683779465,0.015496017911839405,-0.06847138388692886,0.013057027829965633,0.022087990393130127,59.2090606736075,59.25570654202728,51.50062425534311,46.08556960427255,57.65157079151621,47.807902592969576,53.97791754934984,45.30683357951644,1.1625844599771207,0.5731791962190798,0.9682393661664579,0.6561491107437897,1.014190278436451,0.9815025757621516,1.0192556525674819,0.9216051761978553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-06-24,0.5400000214576721,22.5,8.289999961853027,107.4000015258789,104.69000244140624,5.760000228881836,69.30999755859375,2605.0,-0.068965453455194,-0.05263157894736842,-0.05148739371277642,-0.021857936786646295,-0.04340277680954121,-0.015384560208191182,-0.028999716649962447,-0.04970013231958087,48.36080821004226,55.0946292444354,39.743588713672,44.161712573039466,36.22571225389731,46.00279125881871,40.0124180199143,35.213511068708655,1.157928052807502,0.568186871886076,0.9666478556876199,0.6568920238028447,1.0130205901508142,0.9826907091012358,1.0190512252722554,0.9208805978271406,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2016-06-27,0.5199999809265137,21.25,8.15999984741211,106.1999969482422,101.94000244140624,5.849999904632568,68.37999725341797,2524.43994140625,-0.03703711062301532,-0.05555555555555555,-0.015681557905804815,-0.01117322682111465,-0.026268028807613628,0.015624943085844924,-0.013417982079563217,-0.030925166446737044,44.01811604251215,51.22108053212856,37.10804909799708,43.19085460135887,29.41083279846328,48.11263644781258,35.56087768104334,30.838637785859262,1.1530999583384647,0.5646093369151507,0.9650006869932497,0.6577476660538504,1.0116150946413465,0.9839226542194983,1.0187105567790675,0.9199100022441127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,0.5400000214576721,20.5,8.529999732971191,106.8000030517578,104.02999877929688,6.239999771118164,69.70999908447266,2620.360107421875,0.03846161781683767,-0.03529411764705882,0.045343124078173244,0.0056497751483742175,0.020502219813972846,0.06666664493049956,0.019450159176310985,0.03799661241383792,48.95448661453174,48.99526189644807,47.73189498844783,43.85547649478344,38.82933721762822,56.1147709315112,44.98702973461272,40.34242258337638,1.1473717495963367,0.5591299559464648,0.9638911144344446,0.6579151735011717,1.0104224527417753,0.9867885881829409,1.0185012857001339,0.9192006228034133,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-06-29,0.5299999713897705,22.5,8.670000076293945,105.0,105.76000213623048,6.909999847412109,71.04000091552734,2677.489990234375,-0.018518610500991368,0.0975609756097561,0.0164127019584312,-0.016853960677187193,0.016629850785674506,0.10737181103676323,0.0190790682616855,0.02180230215331322,46.73545884155465,54.654160363613855,51.09798441419992,42.25823707836612,45.3316245948205,65.85669737483293,52.47392051920789,45.17470314794535,1.1408124605037286,0.5559521712351755,0.9627958800201786,0.6578015307946683,1.0095879883032166,0.991116349467668,1.018489632935335,0.919129992261277,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-06-30,0.550000011920929,22.450000762939453,8.779999732971191,102.5999984741211,107.08999633789062,7.550000190734863,71.70999908447266,2693.469970703125,0.037735927567532065,-0.0022221883138020832,0.012687388201761844,-0.022857157389322917,0.012575587885739295,0.0926194439153921,0.009431280409779242,0.005968268985891218,51.47313983009742,54.49139299022979,53.62506516289983,40.15812454330855,49.753591460004046,72.20411437460218,55.7415910501817,46.48056032540323,1.13643052363195,0.5529158899120158,0.9618763183640066,0.6566291914116453,1.0089527737035202,0.9976294794808632,1.0185865645777008,0.9191894478062759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.550000011920929,26.100000381469727,8.779999732971191,106.1999969482422,107.16000366210938,8.09000015258789,72.16000366210938,2747.989990234375,0.0,0.16258349641375988,0.0,0.035087704947960006,0.0006537242190004631,0.07152317194848543,0.006275339330385769,0.02024155462071762,51.47313983009742,63.12496788290801,53.62506516289983,44.60521113109598,49.98292943970316,76.22095117686113,57.83836547179752,50.78737023350324,1.1322973542437451,0.5518879709025529,0.9611064426118788,0.6570380867618438,1.0083698073681666,1.0062052837687536,1.018673786180222,0.9189524389884025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-07-05,0.5400000214576721,21.549999237060547,8.710000038146973,105.5999984741211,106.29000091552734,6.869999885559082,72.08999633789062,2721.27001953125,-0.018181800448205245,-0.1743295432148558,-0.007972630632476174,-0.0056497033084993795,-0.008118726361052327,-0.15080349122596068,-0.0009701679693166406,-0.009723459982780383,48.94846871757668,50.31147484647962,51.65500735045981,44.01808148187673,47.105501742399696,56.39293550395613,57.38290605931411,48.71818256106077,1.1277533045541341,0.5493656695802565,0.9602787299138938,0.6577300002015362,1.0079464601631491,1.012129608213692,1.0187504384192114,0.91863389495373,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-07-06,0.5400000214576721,20.049999237060547,8.770000457763672,99.5999984741211,106.87000274658205,6.659999847412109,72.9000015258789,2784.570068359375,0.0,-0.06960557090973718,0.006888681900564507,-0.056818182639182445,0.005456786396263662,-0.030567691651407183,0.011236027592396216,0.023261215672757345,48.94846871757668,46.92945381977257,53.24071041926359,38.55304697879068,49.20491450785197,53.798635015033646,61.19089998717479,53.54669672176576,1.1240569993549452,0.5460089459360643,0.9597264524891297,0.6579771497272864,1.007582878189592,1.016692552460975,1.0189819984048014,0.918720165121316,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2016-07-07,0.5400000214576721,22.950000762939453,8.710000038146973,98.4000015258789,107.20999908447266,6.400000095367432,72.79000091552734,2801.93994140625,0.0,0.144638485597472,-0.006841552620853474,-0.01204816231552434,0.0031814010400732836,-0.039039002702936455,-0.001508924664597067,0.006237901227283196,48.94846871757668,53.44521596027776,51.42426180068258,37.54895560805252,50.44654070556558,50.68941740623166,60.40158073174261,54.80424602138066,1.1209711189949785,0.5441717934633207,0.9589520240570961,0.6578330072803997,1.0073435720129402,1.020913191104346,1.0191986498151817,0.9189428963812021,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-08,0.5299999713897705,21.25,8.920000076293945,110.87999725341795,109.1500015258789,6.349999904632568,73.69000244140625,2835.550048828125,-0.018518610500991368,-0.07407410485513709,0.02411022241414933,0.1268292229066363,0.018095349855172443,-0.007812529685906624,0.01236435656764665,0.011995299015940581,46.122951980518245,49.60075442495578,56.95916165013595,51.65197853463076,56.91768293077551,50.08988412116907,64.4429155636852,57.21765509894292,1.1167555130896463,0.5418474869264196,0.9580656523031796,0.6590172701158107,1.007448063953005,1.0251123866255456,1.0195999374841407,0.919499183245895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2016-07-11,0.5400000214576721,21.5,9.029999732971191,120.5999984741211,109.81999969482422,6.800000190734863,73.48999786376953,2829.570068359375,0.018868020014566025,0.011764705882352941,0.012331799970448927,0.0876623508430283,0.006138324870169236,0.07086618785206633,-0.002714134496002359,-0.0021089313769021303,49.27618022690572,50.168438557390985,59.55856432705241,59.35134889535338,58.91324321184672,55.22295479054532,62.906447568403,56.63815045947034,1.111482254828476,0.5410424140045663,0.9576854325105806,0.6606355606361657,1.0078764646788592,1.0304522063405737,1.0200508637602193,0.9201690422557821,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-12,0.5699999928474426,19.5,9.09000015258789,117.5999984741211,110.91000366210938,7.090000152587891,73.8499984741211,2850.669921875,0.05555550036607185,-0.09302325581395349,0.006644564938094072,-0.024875622205283474,0.00992536851497121,0.0426470520174629,0.004898634110983453,0.007456911476257945,57.34210842385327,45.73066715364128,60.94412902177175,56.367708338358725,61.99728050442717,58.2060807973498,64.5450485735432,58.24508727269632,1.1083784899080211,0.5401913865605619,0.9574065530552716,0.6616536541929722,1.008634067388698,1.0371973774266836,1.020846235420491,0.9213395397095604,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2016-07-13,0.5600000023841858,22.0,8.970000267028809,120.0,110.83000183105467,7.849999904632568,73.81999969482422,2801.56005859375,-0.01754384313814067,0.1282051282051282,-0.013201307320651529,0.02040817650526626,-0.0007213220486262869,0.10719319262176229,-0.00040621232114699813,-0.017227481478791648,54.245612944575214,51.50528740120735,56.75597126781794,58.17898752801271,61.631620149935415,64.820683413135,64.29018691382554,53.29459761350797,1.105170082040415,0.537995647565548,0.9572181358250433,0.6631124307353802,1.0092534968046587,1.045950155750093,1.0213812570752379,0.9217918880005651,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-14,0.5600000023841858,21.0,9.050000190734863,120.0,111.62999725341795,7.25,74.13999938964844,2810.830078125,0.0,-0.045454545454545456,0.008918608843314291,0.0,0.007218220780892577,-0.07643310979895512,0.004334864483163295,0.00330887767435659,54.245612944575214,49.2479236533465,58.78924188729307,58.17898752801271,63.923053684659415,57.132928037015496,65.8396954516983,54.0878530668791,1.1034053151006487,0.5354534014098302,0.9575264961725983,0.6643100900227155,1.010050507965207,1.0522243718066753,1.0218572300046032,0.9223550905487204,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-07-15,0.5600000023841858,20.0,9.0,111.5999984741211,111.44000244140624,7.96999979019165,74.08000183105469,2850.929931640625,0.0,-0.047619047619047616,-0.005524882837687902,-0.07000001271565755,-0.0017020049868889642,0.0993103158885035,-0.0008092468180155794,0.014266196248466971,54.245612944575214,47.02822996129957,56.98579876598732,49.78922027896348,62.961338050081714,62.82991671329459,65.26785557368432,57.45413241560191,1.1033053569658913,0.5321621548798047,0.9578487195952204,0.6647353996111623,1.0108820873228348,1.0604353030272238,1.022555614263638,0.9236397748204666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-18,0.5600000023841858,20.75,9.020000457763672,112.8000030517578,112.22000122070312,7.389999866485596,74.11000061035156,2860.75,0.0,0.0375,0.0022222730848524305,0.010752729337312432,0.006999271017667133,-0.07277289071197174,0.0004049511144085767,0.0034445141041133352,54.245612944575214,48.888887321801725,57.54680530757551,50.87900111001038,65.27134851261671,56.33491286072488,65.42953195198801,58.26121643330846,1.1029061958692472,0.5296463194673119,0.9585737026887149,0.6686561764165952,1.0119176294799073,1.0675028764833887,1.0232753911727235,0.925118828484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-07-19,0.550000011920929,19.5,8.979999542236328,110.4000015258789,112.0500030517578,7.21999979019165,73.94999694824219,2822.280029296875,-0.01785712575121809,-0.060240963855421686,-0.004434691075089056,-0.02127660869634606,-0.0015148651496714142,-0.023004070279474972,-0.0021590023045692155,-0.013447512261863147,50.57237646739846,45.98945097884061,55.97441518623648,48.606771208573534,64.32966503223777,54.55478323995687,63.72564706460485,53.94406704011111,1.101796409477602,0.5273577832389831,0.9590698620766128,0.6726269837430044,1.0128065943632785,1.0742334339583994,1.024127141182883,0.9266895797058705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,0.550000011920929,20.299999237060547,9.100000381469728,111.0,113.56999969482422,7.440000057220459,74.62000274658203,2894.530029296875,0.0,0.041025601900540866,0.013363123090261973,0.005434768712212815,0.013565342272809294,0.030470951997488744,0.009060254577275814,0.025599869343227402,50.57237646739847,48.11048333510653,59.54553623756264,49.217364796349386,68.68056724629868,56.47170518518493,67.53785807471637,59.9468769830405,1.1013297633159607,0.5256749648008426,0.960309822760633,0.6772974171336585,1.0139610455567944,1.0820119229146847,1.0249965405252133,0.9283577950154782,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2016-07-21,0.550000011920929,19.899999618530277,9.0600004196167,114.0,112.9000015258789,7.239999771118164,74.83999633789062,2930.669921875,0.0,-0.01970441544648009,-0.0043956000193671185,0.02702702702702703,-0.005899429169196754,-0.026881758677971553,0.0029481852480723815,0.01248558218858898,50.57237646739847,47.11421719751517,57.86075502145066,52.27078397512064,64.92153063218849,54.23213318156457,68.70097717496152,62.5745409983963,1.1013179617741071,0.5231668185689429,0.9613524216605124,0.6841628112916472,1.0148595807723342,1.090011339348179,1.0257560677847928,0.9300109358126725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-22,0.550000011920929,19.25,9.130000114440918,111.66000366210938,113.54000091552734,8.0600004196167,74.98999786376953,2937.64990234375,0.0,-0.03266329803971539,0.007726235273969251,-0.020526283665707235,0.005668727909642561,0.11325976166044714,0.0020042962749713847,0.002381701336151944,50.57237646739847,45.46656331680471,59.9939997791872,49.75768293224246,66.79128836030674,61.05215579442608,69.50333788548924,63.07835075628984,1.1010080290402608,0.521964203886742,0.9622962509850554,0.6905193012941117,1.0159857865387756,1.0997885351920917,1.0266721066050248,0.9320785627860696,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-07-25,0.5299999713897705,20.049999237060547,9.109999656677246,118.8000030517578,113.51000213623048,8.9399995803833,74.91000366210938,2951.169921875,-0.03636370926848955,0.04155840192522321,-0.002190630614783581,0.06394410850329665,-0.0002642133085693701,0.10918103163181359,-0.0010667316167347757,0.004602324981088897,42.77961834060607,47.88235745527602,59.073810028538965,56.61232790655618,66.61206018873148,66.77422390783138,68.49491035848379,64.08681647405146,1.1017890243786788,0.5211380972984215,0.963594510618573,0.6949566507443004,1.0172346694102004,1.1107795316306917,1.0277662979326565,0.934618023538715,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2016-07-26,0.5400000214576721,20.649999618530277,9.229999542236328,117.9000015258789,114.02999877929688,8.859999656677246,74.77999877929688,2930.570068359375,0.018868020014566025,0.02992520719704994,0.013172326024307495,-0.007575770225248116,0.004581064516608073,-0.008948537747316618,-0.0017354809298755708,-0.006980232945223657,47.16358422203761,49.68272352130784,62.764073067268434,55.58292251484601,68.20474698351505,65.8274019693405,66.7986498408099,61.33778548307295,1.1030938489369275,0.5203551981624144,0.9655225649014545,0.6991492330597032,1.018626259645603,1.1211070233969966,1.0288922991456801,0.9368928972922496,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-07-27,0.550000011920929,19.649999618530277,9.210000038146973,120.0,114.9000015258789,8.119999885559082,75.12000274658203,3002.5,0.01851850012202395,-0.04842615101564699,-0.002166793616601828,0.017811691661939008,0.007629595333644674,-0.0835214220985292,0.004546723359659744,0.024544689245698068,51.190759738056215,46.78211533787428,61.76449214016814,57.52372895793351,70.72125320430102,57.68012711255419,68.96344479945954,66.70788700558462,1.1049224187280322,0.5197444213177952,0.9671863658217434,0.7030427059441134,1.0199114970262653,1.1289395773429998,1.0298432495793528,0.9390335103268326,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2016-07-28,0.5299999713897705,20.5,9.100000381469728,120.0,115.18000030517578,8.039999961853027,75.05000305175781,3008.97998046875,-0.03636370926848955,0.04325701770844609,-0.01194350230419499,0.0,0.002436890997201692,-0.009852207491816546,-0.0009318382889356823,0.002158194993755204,43.97204548936997,49.48193162621109,56.44030872555309,57.52372895793351,71.50298064659061,56.860792629761306,67.98069387415215,67.15054938421525,1.1049928144638017,0.5201401196841128,0.9686814002476939,0.7069979680016248,1.0214429441600013,1.1359082900172495,1.0310005850167416,0.9413770721574488,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-29,0.5299999713897705,20.350000381469727,9.100000381469728,115.08000183105467,115.1999969482422,8.229999542236328,75.19999694824219,3028.3701171875,0.0,-0.007317054562452362,0.0,-0.040999984741211054,0.00017361211159435883,0.023631788717012683,0.0019985861477038523,0.0064440896398816625,43.972045489369975,49.009420660995104,56.44030872555309,51.41893951518266,71.56137852303716,58.37315637647262,69.00009930084809,68.50022846032067,1.1059983614091715,0.5215838943854961,0.9704387590730876,0.7099364433397888,1.0228419718450734,1.1430925806119652,1.0320422790301769,0.943411547110712,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
