Date,dnn,negative,neutral,positive,signal
2014-04-15,1.4700000286102295,0.0,0.8,0.2,0.2
2014-04-16,1.4700000286102295,0.0,1.0,0.0,0.0
2014-04-17,1.5,,,,
2014-04-21,1.5099999904632568,0.0,0.0,1.0,1.0
2014-04-22,1.4700000286102295,,,,
2014-04-23,1.4700000286102295,0.0,0.5,0.5,0.5
2014-04-24,1.4500000476837158,,,,
2014-04-25,1.409999966621399,0.0,1.0,0.0,0.0
2014-04-28,1.340000033378601,0.0,1.0,0.0,0.0
2014-04-29,1.309999942779541,0.0,1.0,0.0,0.0
2014-04-30,1.3700000047683716,0.2,0.2,0.6,0.39999999999999997
2014-05-01,1.3200000524520874,,,,
2014-05-02,1.3200000524520874,,,,
2014-05-05,1.2999999523162842,0.0,1.0,0.0,0.0
2014-05-06,1.25,,,,
2014-05-07,1.2200000286102295,0.0,1.0,0.0,0.0
2014-05-08,1.1799999475479126,0.0,0.357142857,0.642857143,0.642857143
2014-05-09,1.2000000476837158,0.0,0.454545455,0.545454545,0.545454545
2014-05-12,1.2200000286102295,0.0,1.0,0.0,0.0
2014-05-13,1.2400000095367432,0.0,1.0,0.0,0.0
2014-05-14,1.190000057220459,,,,
2014-05-15,1.2000000476837158,,,,
2014-05-16,1.159999966621399,0.0,1.0,0.0,0.0
2014-05-19,1.2000000476837158,0.0,1.0,0.0,0.0
2014-05-20,1.149999976158142,0.0,0.0,1.0,1.0
2014-05-21,1.159999966621399,0.0,1.0,0.0,0.0
2014-05-22,1.149999976158142,0.0,1.0,0.0,0.0
2014-05-23,1.190000057220459,,,,
2014-05-27,1.25,0.0,0.0,1.0,1.0
2014-05-28,1.25,0.0,0.0,1.0,1.0
2014-05-29,1.2300000190734863,,,,
2014-05-30,1.2300000190734863,0.0,1.0,0.0,0.0
2014-06-02,1.2000000476837158,,,,
2014-06-03,1.1799999475479126,0.0,0.0,1.0,1.0
2014-06-04,1.1799999475479126,0.0,1.0,0.0,0.0
2014-06-05,1.1699999570846558,0.0,1.0,0.0,0.0
2014-06-06,1.1799999475479126,,,,
2014-06-09,1.2000000476837158,0.0,0.9,0.1,0.1
2014-06-10,1.190000057220459,0.0,0.8,0.2,0.2
2014-06-11,1.1799999475479126,0.0,0.333333333,0.666666667,0.666666667
2014-06-12,1.1699999570846558,,,,
2014-06-13,1.2300000190734863,,,,
2014-06-16,1.2300000190734863,0.0,0.5,0.5,0.5
2014-06-17,1.2799999713897705,0.0,1.0,0.0,0.0
2014-06-18,1.2599999904632568,0.0,1.0,0.0,0.0
2014-06-19,1.2300000190734863,0.0,1.0,0.0,0.0
2014-06-20,1.2300000190734863,,,,
2014-06-23,1.2300000190734863,0.0,0.75,0.25,0.25
2014-06-24,1.2000000476837158,0.0,1.0,0.0,0.0
2014-06-25,1.2200000286102295,0.0,0.333333333,0.666666667,0.666666667
2014-06-26,1.2200000286102295,,,,
2014-06-27,1.2400000095367432,,,,
2014-06-30,1.2300000190734863,,,,
2014-07-01,1.2799999713897705,,,,
2014-07-02,1.3200000524520874,,,,
2014-07-03,1.350000023841858,,,,
2014-07-07,1.309999942779541,,,,
2014-07-08,1.309999942779541,0.0,1.0,0.0,0.0
2014-07-09,1.2799999713897705,,,,
2014-07-10,1.2400000095367432,,,,
2014-07-11,1.25,0.0,1.0,0.0,0.0
2014-07-14,1.25,0.0,1.0,0.0,0.0
2014-07-15,1.2100000381469727,,,,
2014-07-16,1.2999999523162842,0.0,0.5,0.5,0.5
2014-07-17,1.2899999618530273,,,,
2014-07-18,1.3200000524520874,,,,
2014-07-21,1.3700000047683716,0.0,0.2,0.8,0.8
2014-07-22,1.3300000429153442,0.0,0.0,1.0,1.0
2014-07-23,1.340000033378601,0.0,1.0,0.0,0.0
2014-07-24,1.309999942779541,0.571428571,0.428571429,0.0,-0.571428571
2014-07-25,1.350000023841858,0.444444444,0.555555556,0.0,-0.444444444
2014-07-28,1.3300000429153442,0.0,0.8,0.2,0.2
2014-07-29,1.3600000143051147,0.0,0.666666667,0.333333333,0.333333333
2014-07-30,1.340000033378601,0.25,0.75,0.0,-0.25
2014-07-31,1.309999942779541,,,,
2014-08-01,1.2899999618530273,0.0,0.666666667,0.333333333,0.333333333
2014-08-04,1.2699999809265137,1.0,0.0,0.0,-1.0
2014-08-05,1.2899999618530273,,,,
2014-08-06,1.2999999523162842,0.0,1.0,0.0,0.0
2014-08-07,1.2599999904632568,0.0,0.9375,0.0625,0.0625
2014-08-08,1.2599999904632568,0.0,0.956521739,0.043478261,0.043478261
2014-08-11,1.25,0.0,1.0,0.0,0.0
2014-08-12,1.25,0.0,1.0,0.0,0.0
2014-08-13,1.2799999713897705,0.0,1.0,0.0,0.0
2014-08-14,1.309999942779541,0.2,0.8,0.0,-0.2
2014-08-15,1.2899999618530273,0.0,1.0,0.0,0.0
2014-08-18,1.309999942779541,1.0,0.0,0.0,-1.0
2014-08-19,1.350000023841858,,,,
2014-08-20,1.3300000429153442,,,,
2014-08-21,1.309999942779541,,,,
2014-08-22,1.3200000524520874,,,,
2014-08-25,1.3300000429153442,0.0,1.0,0.0,0.0
2014-08-26,1.340000033378601,,,,
2014-08-27,1.3300000429153442,0.0,0.333333333,0.666666667,0.666666667
2014-08-28,1.3300000429153442,,,,
2014-08-29,1.3600000143051147,,,,
2014-09-02,1.309999942779541,0.0,1.0,0.0,0.0
2014-09-03,1.3300000429153442,,,,
2014-09-04,1.2999999523162842,,,,
2014-09-05,1.2799999713897705,0.0,0.0,1.0,1.0
2014-09-08,1.25,0.0,0.0,1.0,1.0
2014-09-09,1.2300000190734863,0.0,0.5,0.5,0.5
2014-09-10,1.2200000286102295,0.0,0.5,0.5,0.5
2014-09-11,1.2200000286102295,,,,
2014-09-12,1.2200000286102295,0.0,0.666666667,0.333333333,0.333333333
2014-09-15,1.2100000381469727,0.0,0.8,0.2,0.2
2014-09-16,1.2300000190734863,0.0,1.0,0.0,0.0
2014-09-17,1.2400000095367432,0.0,1.0,0.0,0.0
2014-09-18,1.25,,,,
2014-09-19,1.25,,,,
2014-09-22,1.190000057220459,,,,
2014-09-23,1.1699999570846558,0.0,1.0,0.0,0.0
2014-09-24,1.2000000476837158,,,,
2014-09-25,1.1799999475479126,0.0,1.0,0.0,0.0
2014-09-26,1.159999966621399,,,,
2014-09-29,1.149999976158142,0.0,0.0,1.0,1.0
2014-09-30,1.1399999856948853,,,,
2014-10-01,1.090000033378601,0.0,0.5,0.5,0.5
2014-10-02,1.0800000429153442,,,,
2014-10-03,1.059999942779541,,,,
2014-10-06,1.0800000429153442,,,,
2014-10-07,1.059999942779541,,,,
2014-10-08,1.0199999809265137,,,,
2014-10-09,1.0099999904632568,0.0,1.0,0.0,0.0
2014-10-10,0.9900000095367432,0.0,0.333333333,0.666666667,0.666666667
2014-10-13,0.9700000286102295,,,,
2014-10-14,0.9700000286102295,,,,
2014-10-15,0.9200000166893005,,,,
2014-10-16,0.9700000286102295,,,,
2014-10-17,0.9800000190734863,,,,
2014-10-20,1.0199999809265137,,,,
2014-10-21,1.0099999904632568,,,,
2014-10-22,0.9800000190734863,,,,
2014-10-23,1.0,,,,
2014-10-24,0.9599999785423279,0.0,1.0,0.0,0.0
2014-10-27,0.9399999976158142,,,,
2014-10-28,0.9599999785423279,,,,
2014-10-29,0.9700000286102295,0.0,1.0,0.0,0.0
2014-10-30,0.9399999976158142,,,,
2014-10-31,0.9300000071525574,,,,
2014-11-03,0.9300000071525574,,,,
2014-11-04,0.9100000262260437,0.0,1.0,0.0,0.0
2014-11-05,0.9300000071525574,0.0,1.0,0.0,0.0
2014-11-06,0.8999999761581421,0.0,1.0,0.0,0.0
2014-11-07,1.1200000047683716,0.076923077,0.769230769,0.153846154,0.076923077
2014-11-10,1.2000000476837158,0.0,0.777777778,0.222222222,0.222222222
2014-11-11,1.1799999475479126,0.0,0.444444444,0.555555556,0.555555556
2014-11-12,1.190000057220459,0.0,0.666666667,0.333333333,0.333333333
2014-11-13,1.1200000047683716,0.0,1.0,0.0,0.0
2014-11-14,1.190000057220459,0.0,0.4,0.6,0.6
2014-11-17,1.1699999570846558,0.0,0.666666667,0.333333333,0.333333333
2014-11-18,1.2100000381469727,0.0,1.0,0.0,0.0
2014-11-19,1.1399999856948853,0.0,1.0,0.0,0.0
2014-11-20,1.1699999570846558,0.0,0.5,0.5,0.5
2014-11-21,1.1699999570846558,0.0,1.0,0.0,0.0
2014-11-24,1.1299999952316284,0.0,0.0,1.0,1.0
2014-11-25,1.1100000143051147,0.0,0.5,0.5,0.5
2014-11-26,1.090000033378601,,,,
2014-11-28,1.0199999809265137,0.0,1.0,0.0,0.0
2014-12-01,0.9900000095367432,,,,
2014-12-02,0.9800000190734863,0.0,0.666666667,0.333333333,0.333333333
2014-12-03,1.0,0.0,0.75,0.25,0.25
2014-12-04,0.9800000190734863,0.0,1.0,0.0,0.0
2014-12-05,1.0,1.0,0.0,0.0,-1.0
2014-12-08,0.9900000095367432,,,,
2014-12-09,0.9900000095367432,0.0,0.0,1.0,1.0
2014-12-10,0.949999988079071,0.0,0.666666667,0.333333333,0.333333333
2014-12-11,0.9700000286102295,0.0,1.0,0.0,0.0
2014-12-12,0.9599999785423279,,,,
2014-12-15,0.9700000286102295,,,,
2014-12-16,0.949999988079071,,,,
2014-12-17,0.9800000190734863,,,,
2014-12-18,0.9800000190734863,0.0,1.0,0.0,0.0
2014-12-19,1.0,,,,
2014-12-22,1.0,,,,
2014-12-23,1.0,0.5,0.5,0.0,-0.5
2014-12-24,0.9900000095367432,,,,
2014-12-26,0.9599999785423279,,,,
2014-12-29,0.9700000286102295,,,,
2014-12-30,0.949999988079071,0.0,1.0,0.0,0.0
2014-12-31,0.9300000071525574,,,,
2015-01-02,0.9900000095367432,0.0,1.0,0.0,0.0
2015-01-05,0.9300000071525574,0.0,1.0,0.0,0.0
2015-01-06,0.9300000071525574,0.0,1.0,0.0,0.0
2015-01-07,0.949999988079071,0.666666667,0.333333333,0.0,-0.666666667
2015-01-08,0.9700000286102295,0.0,1.0,0.0,0.0
2015-01-09,0.949999988079071,0.0,0.0,1.0,1.0
2015-01-12,0.949999988079071,,,,
2015-01-13,0.949999988079071,0.111111111,0.555555556,0.333333333,0.22222222200000002
2015-01-14,0.8899999856948853,0.0,1.0,0.0,0.0
2015-01-15,0.8799999952316284,0.0,0.8,0.2,0.2
2015-01-16,0.8999999761581421,0.0,1.0,0.0,0.0
2015-01-20,0.8899999856948853,0.0,1.0,0.0,0.0
2015-01-21,0.8799999952316284,,,,
2015-01-22,0.8799999952316284,,,,
2015-01-23,0.8600000143051147,0.0,1.0,0.0,0.0
2015-01-26,0.8799999952316284,0.0,1.0,0.0,0.0
2015-01-27,0.8799999952316284,,,,
2015-01-28,0.8600000143051147,0.0,0.0,1.0,1.0
2015-01-29,0.8500000238418579,0.0,1.0,0.0,0.0
2015-01-30,0.8600000143051147,,,,
2015-02-02,0.8700000047683716,,,,
2015-02-03,0.8899999856948853,,,,
2015-02-04,0.8899999856948853,0.0,1.0,0.0,0.0
2015-02-05,0.9100000262260437,1.0,0.0,0.0,-1.0
2015-02-06,0.9100000262260437,,,,
2015-02-09,0.8999999761581421,0.0,1.0,0.0,0.0
2015-02-10,0.8999999761581421,0.0,1.0,0.0,0.0
2015-02-11,0.9100000262260437,,,,
2015-02-12,0.9100000262260437,0.0,0.5,0.5,0.5
2015-02-13,0.9300000071525574,0.0,1.0,0.0,0.0
2015-02-17,0.949999988079071,0.0,1.0,0.0,0.0
2015-02-18,0.9599999785423279,0.0,0.666666667,0.333333333,0.333333333
2015-02-19,0.9300000071525574,,,,
2015-02-20,0.8999999761581421,0.0,1.0,0.0,0.0
2015-02-23,0.8999999761581421,,,,
2015-02-24,0.8999999761581421,0.0,1.0,0.0,0.0
2015-02-25,0.9200000166893005,0.0,1.0,0.0,0.0
2015-02-26,0.8899999856948853,0.0,0.0,1.0,1.0
2015-02-27,0.8899999856948853,0.0,1.0,0.0,0.0
2015-03-02,0.8899999856948853,0.0,1.0,0.0,0.0
2015-03-03,0.8899999856948853,0.0,1.0,0.0,0.0
2015-03-04,0.8799999952316284,,,,
2015-03-05,0.8799999952316284,0.0,0.941176471,0.058823529,0.058823529
2015-03-06,0.8700000047683716,0.083333333,0.833333333,0.083333333,0.0
2015-03-09,0.8500000238418579,1.0,0.0,0.0,-1.0
2015-03-10,0.8199999928474426,0.0,1.0,0.0,0.0
2015-03-11,0.8199999928474426,0.0,1.0,0.0,0.0
2015-03-12,0.8299999833106995,0.0,1.0,0.0,0.0
2015-03-13,0.8199999928474426,,,,
2015-03-16,0.8100000023841858,0.0,1.0,0.0,0.0
2015-03-17,0.8199999928474426,,,,
2015-03-18,0.8399999737739563,,,,
2015-03-19,0.7900000214576721,,,,
2015-03-20,0.8100000023841858,0.0,1.0,0.0,0.0
2015-03-23,0.800000011920929,0.0,1.0,0.0,0.0
2015-03-24,0.8100000023841858,0.0,1.0,0.0,0.0
2015-03-25,0.8299999833106995,0.0,0.5,0.5,0.5
2015-03-26,0.8199999928474426,,,,
2015-03-27,0.800000011920929,0.0,0.0,1.0,1.0
2015-03-30,0.7900000214576721,0.0,0.0,1.0,1.0
2015-03-31,0.7900000214576721,0.0,0.0,1.0,1.0
2015-04-01,0.800000011920929,0.0,0.5,0.5,0.5
2015-04-02,0.8100000023841858,,,,
2015-04-06,0.8199999928474426,0.0,1.0,0.0,0.0
2015-04-07,0.8100000023841858,0.0,1.0,0.0,0.0
2015-04-08,0.7900000214576721,0.0,1.0,0.0,0.0
2015-04-09,0.800000011920929,0.0,0.0,1.0,1.0
2015-04-10,0.800000011920929,,,,
2015-04-13,0.8100000023841858,0.0,0.666666667,0.333333333,0.333333333
2015-04-14,0.8199999928474426,0.0,1.0,0.0,0.0
2015-04-15,0.8799999952316284,0.0,0.333333333,0.666666667,0.666666667
2015-04-16,0.8399999737739563,,,,
2015-04-17,0.8299999833106995,0.0,1.0,0.0,0.0
2015-04-20,0.8500000238418579,0.0,1.0,0.0,0.0
2015-04-21,0.8399999737739563,,,,
2015-04-22,0.9200000166893005,0.0,0.5,0.5,0.5
2015-04-23,0.9700000286102295,0.0,1.0,0.0,0.0
2015-04-24,0.949999988079071,0.0,0.0,1.0,1.0
2015-04-27,0.949999988079071,,,,
2015-04-28,0.9700000286102295,0.0,0.666666667,0.333333333,0.333333333
2015-04-29,0.9100000262260437,0.8,0.2,0.0,-0.8
2015-04-30,0.8899999856948853,,,,
2015-05-01,0.8700000047683716,0.0,0.0,1.0,1.0
2015-05-04,0.8899999856948853,0.0,0.5,0.5,0.5
2015-05-05,0.9100000262260437,0.142857143,0.857142857,0.0,-0.142857143
2015-05-06,0.8700000047683716,0.0,0.166666667,0.833333333,0.833333333
2015-05-07,0.8299999833106995,0.0,0.444444444,0.555555556,0.555555556
2015-05-08,0.8799999952316284,0.0,0.6,0.4,0.4
2015-05-11,0.8600000143051147,,,,
2015-05-12,0.8799999952316284,0.0,0.333333333,0.666666667,0.666666667
2015-05-13,0.9399999976158142,0.0,0.0,1.0,1.0
2015-05-14,0.9300000071525574,,,,
2015-05-15,0.8899999856948853,,,,
2015-05-18,0.9100000262260437,0.0,0.0,1.0,1.0
2015-05-19,0.8600000143051147,0.0,0.0,1.0,1.0
2015-05-20,0.8500000238418579,0.0,1.0,0.0,0.0
2015-05-21,0.8600000143051147,0.0,1.0,0.0,0.0
2015-05-22,0.8500000238418579,,,,
2015-05-26,0.8399999737739563,0.0,1.0,0.0,0.0
2015-05-27,0.8399999737739563,0.0,0.8,0.2,0.2
2015-05-28,0.8399999737739563,0.0,0.923076923,0.076923077,0.076923077
2015-05-29,0.8299999833106995,0.0,1.0,0.0,0.0
2015-06-01,0.8199999928474426,0.0,1.0,0.0,0.0
2015-06-02,0.8500000238418579,0.0,1.0,0.0,0.0
2015-06-03,0.8399999737739563,0.0,1.0,0.0,0.0
2015-06-04,0.8299999833106995,0.0,1.0,0.0,0.0
2015-06-05,0.8500000238418579,0.0,1.0,0.0,0.0
2015-06-08,0.8199999928474426,0.0,1.0,0.0,0.0
2015-06-09,0.8299999833106995,0.142857143,0.571428571,0.285714286,0.142857143
2015-06-10,0.8199999928474426,0.0,0.0,1.0,1.0
2015-06-11,0.8399999737739563,0.0,0.0,1.0,1.0
2015-06-12,0.8299999833106995,0.0,0.5,0.5,0.5
2015-06-15,0.8199999928474426,0.0,1.0,0.0,0.0
2015-06-16,0.8100000023841858,,,,
2015-06-17,0.7799999713897705,0.0,1.0,0.0,0.0
2015-06-18,0.7900000214576721,0.0,1.0,0.0,0.0
2015-06-19,0.7799999713897705,,,,
2015-06-22,0.7799999713897705,0.0,0.333333333,0.666666667,0.666666667
2015-06-23,0.7900000214576721,0.5,0.0,0.5,0.0
2015-06-24,0.7900000214576721,0.0,0.4,0.6,0.6
2015-06-25,0.7799999713897705,0.0,0.666666667,0.333333333,0.333333333
2015-06-26,0.7699999809265137,0.0,1.0,0.0,0.0
2015-06-29,0.75,0.0,1.0,0.0,0.0
2015-06-30,0.75,0.0,1.0,0.0,0.0
2015-07-01,0.7400000095367432,0.0,1.0,0.0,0.0
2015-07-02,0.7400000095367432,,,,
2015-07-06,0.699999988079071,0.0,0.819444444,0.180555556,0.180555556
2015-07-07,0.6700000166893005,0.0,0.960526316,0.039473684,0.039473684
2015-07-08,0.6700000166893005,0.117647059,0.882352941,0.0,-0.117647059
2015-07-09,0.6399999856948853,0.0,1.0,0.0,0.0
2015-07-10,0.6399999856948853,0.0,1.0,0.0,0.0
2015-07-13,0.6299999952316284,0.0,1.0,0.0,0.0
2015-07-14,0.6200000047683716,,,,
2015-07-15,0.5899999737739563,0.0,1.0,0.0,0.0
2015-07-16,0.6100000143051147,0.333333333,0.333333333,0.333333333,0.0
2015-07-17,0.5799999833106995,0.0,0.857142857,0.142857143,0.142857143
2015-07-20,0.5299999713897705,,,,
2015-07-21,0.5299999713897705,0.0,0.875,0.125,0.125
2015-07-22,0.5199999809265137,,,,
2015-07-23,0.5099999904632568,0.0,1.0,0.0,0.0
2015-07-24,0.49000000953674316,0.0,1.0,0.0,0.0
2015-07-27,0.4399999976158142,0.0,1.0,0.0,0.0
2015-07-28,0.46000000834465027,0.0,0.75,0.25,0.25
2015-07-29,0.47999998927116394,0.0,1.0,0.0,0.0
2015-07-30,0.5,0.0,0.933333333,0.066666667,0.066666667
2015-07-31,0.5299999713897705,0.047619048,0.666666667,0.285714286,0.238095238
2015-08-03,0.5400000214576721,0.181818182,0.818181818,0.0,-0.181818182
2015-08-04,0.5,0.0,1.0,0.0,0.0
2015-08-05,0.5,0.0,1.0,0.0,0.0
2015-08-06,0.5,0.0,1.0,0.0,0.0
2015-08-07,0.49000000953674316,0.0,0.0,1.0,1.0
2015-08-10,0.5400000214576721,0.0,0.0,1.0,1.0
2015-08-11,0.5099999904632568,0.0,0.833333333,0.166666667,0.166666667
2015-08-12,0.5199999809265137,0.0,1.0,0.0,0.0
2015-08-13,0.5,0.0,1.0,0.0,0.0
2015-08-14,0.5099999904632568,0.0,1.0,0.0,0.0
2015-08-17,0.5099999904632568,0.0,0.8,0.2,0.2
2015-08-18,0.5199999809265137,0.0,0.0,1.0,1.0
2015-08-19,0.49000000953674316,0.0,1.0,0.0,0.0
2015-08-20,0.47999998927116394,0.0,0.5,0.5,0.5
2015-08-21,0.49000000953674316,0.0,0.0,1.0,1.0
2015-08-24,0.4399999976158142,,,,
2015-08-25,0.4300000071525574,0.0,0.2,0.8,0.8
2015-08-26,0.4300000071525574,0.0,0.875,0.125,0.125
2015-08-27,0.46000000834465027,0.0,0.25,0.75,0.75
2015-08-28,0.49000000953674316,0.0,0.5,0.5,0.5
2015-08-31,0.49000000953674316,0.0,0.575757576,0.424242424,0.424242424
2015-09-01,0.49000000953674316,0.0,0.666666667,0.333333333,0.333333333
2015-09-02,0.4699999988079071,0.0,1.0,0.0,0.0
2015-09-03,0.49000000953674316,0.0,1.0,0.0,0.0
2015-09-04,0.4699999988079071,0.0,1.0,0.0,0.0
2015-09-08,0.5,,,,
2015-09-09,0.4699999988079071,0.0,0.5,0.5,0.5
2015-09-10,0.4699999988079071,,,,
2015-09-11,0.44999998807907104,,,,
2015-09-14,0.4399999976158142,0.0,1.0,0.0,0.0
2015-09-15,0.4300000071525574,,,,
2015-09-16,0.44999998807907104,,,,
2015-09-17,0.4399999976158142,,,,
2015-09-18,0.4399999976158142,,,,
2015-09-21,0.41999998688697815,0.0,1.0,0.0,0.0
2015-09-22,0.41999998688697815,0.0,0.666666667,0.333333333,0.333333333
2015-09-23,0.4099999964237213,0.0,1.0,0.0,0.0
2015-09-24,0.4099999964237213,0.0,1.0,0.0,0.0
2015-09-25,0.38999998569488525,0.0,1.0,0.0,0.0
2015-09-28,0.3700000047683716,0.0,0.0,1.0,1.0
2015-09-29,0.3700000047683716,0.0,1.0,0.0,0.0
2015-09-30,0.3799999952316284,0.0,0.333333333,0.666666667,0.666666667
2015-10-01,0.3799999952316284,0.0,1.0,0.0,0.0
2015-10-02,0.4000000059604645,0.0,1.0,0.0,0.0
2015-10-05,0.4399999976158142,0.0,0.666666667,0.333333333,0.333333333
2015-10-06,0.44999998807907104,0.0,0.5,0.5,0.5
2015-10-07,0.49000000953674316,0.0,1.0,0.0,0.0
2015-10-08,0.5099999904632568,0.0,1.0,0.0,0.0
2015-10-09,0.5299999713897705,0.0,1.0,0.0,0.0
2015-10-12,0.5,0.0,1.0,0.0,0.0
2015-10-13,0.5099999904632568,0.015037594,0.887218045,0.097744361,0.082706767
2015-10-14,0.5299999713897705,0.153846154,0.846153846,0.0,-0.153846154
2015-10-15,0.5400000214576721,0.125,0.625,0.25,0.125
2015-10-16,0.5299999713897705,0.0,1.0,0.0,0.0
2015-10-19,0.49000000953674316,0.0,0.666666667,0.333333333,0.333333333
2015-10-20,0.49000000953674316,0.0,1.0,0.0,0.0
2015-10-21,0.46000000834465027,0.0,1.0,0.0,0.0
2015-10-22,0.4399999976158142,0.0,0.777777778,0.222222222,0.222222222
2015-10-23,0.4399999976158142,0.0,0.666666667,0.333333333,0.333333333
2015-10-26,0.4399999976158142,0.0,1.0,0.0,0.0
2015-10-27,0.4300000071525574,0.0,0.833333333,0.166666667,0.166666667
2015-10-28,0.4300000071525574,,,,
2015-10-29,0.4300000071525574,0.0,1.0,0.0,0.0
2015-10-30,0.4099999964237213,0.0,1.0,0.0,0.0
2015-11-02,0.38999998569488525,0.0,1.0,0.0,0.0
2015-11-03,0.4099999964237213,0.0,1.0,0.0,0.0
2015-11-04,0.41999998688697815,0.2,0.8,0.0,-0.2
2015-11-05,0.41999998688697815,0.0,1.0,0.0,0.0
2015-11-06,0.4099999964237213,0.0,1.0,0.0,0.0
2015-11-09,0.4099999964237213,0.0,1.0,0.0,0.0
2015-11-10,0.4000000059604645,0.333333333,0.333333333,0.333333333,0.0
2015-11-11,0.4099999964237213,0.0,1.0,0.0,0.0
2015-11-12,0.4000000059604645,,,,
2015-11-13,0.38999998569488525,,,,
2015-11-16,0.38999998569488525,0.0,1.0,0.0,0.0
2015-11-17,0.38999998569488525,0.0,1.0,0.0,0.0
2015-11-18,0.3799999952316284,0.0,1.0,0.0,0.0
2015-11-19,0.3799999952316284,0.0,1.0,0.0,0.0
2015-11-20,0.3700000047683716,0.0,1.0,0.0,0.0
2015-11-23,0.3700000047683716,0.0,1.0,0.0,0.0
2015-11-24,0.3700000047683716,,,,
2015-11-25,0.3799999952316284,0.0,1.0,0.0,0.0
2015-11-27,0.3799999952316284,0.0,1.0,0.0,0.0
2015-11-30,0.38999998569488525,0.0,1.0,0.0,0.0
2015-12-01,0.4000000059604645,0.75,0.25,0.0,-0.75
2015-12-02,0.3799999952316284,0.0,1.0,0.0,0.0
2015-12-03,0.3700000047683716,0.0,1.0,0.0,0.0
2015-12-04,0.3700000047683716,0.0,0.875,0.125,0.125
2015-12-07,0.36000001430511475,0.0,1.0,0.0,0.0
2015-12-08,0.36000001430511475,0.0,1.0,0.0,0.0
2015-12-09,0.3499999940395355,0.0,1.0,0.0,0.0
2015-12-10,0.3700000047683716,0.0,0.857142857,0.142857143,0.142857143
2015-12-11,0.3700000047683716,0.0,1.0,0.0,0.0
2015-12-14,0.3700000047683716,0.0,1.0,0.0,0.0
2015-12-15,0.3799999952316284,,,,
2015-12-16,0.3700000047683716,0.0,1.0,0.0,0.0
2015-12-17,0.3799999952316284,,,,
2015-12-18,0.4000000059604645,0.0,0.8,0.2,0.2
2015-12-21,0.4300000071525574,0.0,0.5,0.5,0.5
2015-12-22,0.4399999976158142,0.0,1.0,0.0,0.0
2015-12-23,0.4300000071525574,0.0,1.0,0.0,0.0
2015-12-24,0.4300000071525574,0.1,0.6,0.3,0.19999999999999998
2015-12-28,0.4399999976158142,0.0,0.666666667,0.333333333,0.333333333
2015-12-29,0.44999998807907104,0.333333333,0.333333333,0.333333333,0.0
2015-12-30,0.44999998807907104,0.0,1.0,0.0,0.0
2015-12-31,0.5,0.142857143,0.571428571,0.285714286,0.142857143
2016-01-04,0.47999998927116394,0.0,1.0,0.0,0.0
2016-01-05,0.47999998927116394,0.0,0.92,0.08,0.08
2016-01-06,0.4699999988079071,0.0,1.0,0.0,0.0
2016-01-07,0.4300000071525574,0.0,0.75,0.25,0.25
2016-01-08,0.4399999976158142,0.0,1.0,0.0,0.0
2016-01-11,0.4399999976158142,0.0,1.0,0.0,0.0
2016-01-12,0.4300000071525574,,,,
2016-01-13,0.4099999964237213,0.0,1.0,0.0,0.0
2016-01-14,0.4099999964237213,0.0,1.0,0.0,0.0
2016-01-15,0.4000000059604645,,,,
2016-01-19,0.38999998569488525,0.0,0.666666667,0.333333333,0.333333333
2016-01-20,0.3799999952316284,,,,
2016-01-21,0.3799999952316284,0.0,1.0,0.0,0.0
2016-01-22,0.4099999964237213,1.0,0.0,0.0,-1.0
2016-01-25,0.4099999964237213,0.0,1.0,0.0,0.0
2016-01-26,0.41999998688697815,,,,
2016-01-27,0.4300000071525574,0.0,1.0,0.0,0.0
2016-01-28,0.4399999976158142,0.0,0.25,0.75,0.75
2016-01-29,0.44999998807907104,0.0,1.0,0.0,0.0
2016-02-01,0.4699999988079071,0.0,1.0,0.0,0.0
2016-02-02,0.44999998807907104,0.0,1.0,0.0,0.0
2016-02-03,0.46000000834465027,0.0,1.0,0.0,0.0
2016-02-04,0.46000000834465027,0.0,1.0,0.0,0.0
2016-02-05,0.44999998807907104,,,,
2016-02-08,0.4300000071525574,,,,
2016-02-09,0.41999998688697815,0.0,0.857142857,0.142857143,0.142857143
2016-02-10,0.4099999964237213,0.0,1.0,0.0,0.0
2016-02-11,0.41999998688697815,0.25,0.25,0.5,0.25
2016-02-12,0.4300000071525574,0.0,0.0,1.0,1.0
2016-02-16,0.46000000834465027,0.0,0.666666667,0.333333333,0.333333333
2016-02-17,0.47999998927116394,0.0,1.0,0.0,0.0
2016-02-18,0.47999998927116394,0.0,1.0,0.0,0.0
2016-02-19,0.46000000834465027,0.0,1.0,0.0,0.0
2016-02-22,0.47999998927116394,0.0,1.0,0.0,0.0
2016-02-23,0.46000000834465027,0.0,0.833333333,0.166666667,0.166666667
2016-02-24,0.44999998807907104,,,,
2016-02-25,0.4399999976158142,0.0,0.5,0.5,0.5
2016-02-26,0.4399999976158142,0.0,1.0,0.0,0.0
2016-02-29,0.46000000834465027,,,,
2016-03-01,0.46000000834465027,0.0,1.0,0.0,0.0
2016-03-02,0.4699999988079071,0.0,0.5,0.5,0.5
2016-03-03,0.47999998927116394,0.0,1.0,0.0,0.0
2016-03-04,0.5,0.0,1.0,0.0,0.0
2016-03-07,0.5099999904632568,0.0,1.0,0.0,0.0
2016-03-08,0.47999998927116394,,,,
2016-03-09,0.49000000953674316,0.0,1.0,0.0,0.0
