Date,ocgn,negative,neutral,positive,signal
2018-06-19,162.60000610351562,,,,
2018-06-20,169.8000030517578,,,,
2018-06-21,173.39999389648438,,,,
2018-06-22,168.60000610351562,,,,
2018-06-25,162.0,,,,
2018-06-26,153.60000610351562,,,,
2018-06-27,147.0,,,,
2018-06-28,149.39999389648438,,,,
2018-06-29,150.0,,,,
2018-07-02,147.0,,,,
2018-07-03,150.0,,,,
2018-07-05,151.8000030517578,,,,
2018-07-06,148.8000030517578,0.0,0.0,1.0,1.0
2018-07-09,148.8000030517578,0.0,0.0,1.0,1.0
2018-07-10,149.39999389648438,,,,
2018-07-11,147.60000610351562,,,,
2018-07-12,150.60000610351562,,,,
2018-07-13,149.39999389648438,,,,
2018-07-16,147.60000610351562,,,,
2018-07-17,146.39999389648438,,,,
2018-07-18,144.0,,,,
2018-07-19,145.8000030517578,,,,
2018-07-20,142.1999969482422,,,,
2018-07-23,142.1999969482422,,,,
2018-07-24,141.60000610351562,,,,
2018-07-25,139.8000030517578,,,,
2018-07-26,130.1999969482422,,,,
2018-07-27,132.0,,,,
2018-07-30,136.1999969482422,,,,
2018-07-31,132.60000610351562,,,,
2018-08-01,136.8000030517578,,,,
2018-08-02,142.8000030517578,,,,
2018-08-03,144.60000610351562,,,,
2018-08-06,141.0,,,,
2018-08-07,140.10000610351562,,,,
2018-08-08,138.0,,,,
2018-08-09,144.0,,,,
2018-08-10,146.39999389648438,,,,
2018-08-13,156.89999389648438,,,,
2018-08-14,162.0,,,,
2018-08-15,159.0,,,,
2018-08-16,162.60000610351562,,,,
2018-08-17,158.39999389648438,0.0,0.0,1.0,1.0
2018-08-20,156.0,,,,
2018-08-21,147.60000610351562,,,,
2018-08-22,142.8000030517578,,,,
2018-08-23,142.8000030517578,,,,
2018-08-24,144.60000610351562,,,,
2018-08-27,148.8000030517578,,,,
2018-08-28,148.8000030517578,,,,
2018-08-29,154.1999969482422,,,,
2018-08-30,153.0,,,,
2018-08-31,175.1999969482422,,,,
2018-09-04,166.1999969482422,,,,
2018-09-05,45.599998474121094,,,,
2018-09-06,42.65999984741211,,,,
2018-09-07,42.900001525878906,,,,
2018-09-10,37.619998931884766,,,,
2018-09-11,39.65999984741211,,,,
2018-09-12,38.63999938964844,,,,
2018-09-13,35.040000915527344,,,,
2018-09-14,31.799999237060547,,,,
2018-09-17,32.58000183105469,,,,
2018-09-18,32.400001525878906,,,,
2018-09-19,33.599998474121094,,,,
2018-09-20,35.81999969482422,,,,
2018-09-21,36.18000030517578,,,,
2018-09-24,37.20000076293945,,,,
2018-09-25,35.400001525878906,,,,
2018-09-26,34.5,,,,
2018-09-27,33.540000915527344,,,,
2018-09-28,32.70000076293945,,,,
2018-10-01,34.08000183105469,,,,
2018-10-02,33.29999923706055,,,,
2018-10-03,39.599998474121094,,,,
2018-10-04,60.0,,,,
2018-10-05,36.2400016784668,,,,
2018-10-08,35.400001525878906,,,,
2018-10-09,33.599998474121094,,,,
2018-10-10,31.200000762939453,,,,
2018-10-11,30.1200008392334,,,,
2018-10-12,33.779998779296875,,,,
2018-10-15,37.619998931884766,,,,
2018-10-16,40.79999923706055,,,,
2018-10-17,44.099998474121094,,,,
2018-10-18,52.5,,,,
2018-10-19,43.560001373291016,,,,
2018-10-22,41.220001220703125,,,,
2018-10-23,43.20000076293945,,,,
2018-10-24,42.599998474121094,,,,
2018-10-25,45.0,,,,
2018-10-26,47.040000915527344,,,,
2018-10-29,43.20000076293945,,,,
2018-10-30,40.5,,,,
2018-10-31,41.099998474121094,,,,
2018-11-01,40.13999938964844,,,,
2018-11-02,33.119998931884766,,,,
2018-11-05,32.939998626708984,,,,
2018-11-06,33.65999984741211,,,,
2018-11-07,32.099998474121094,,,,
2018-11-08,32.400001525878906,,,,
2018-11-09,30.600000381469727,,,,
2018-11-12,28.559999465942383,,,,
2018-11-13,26.399999618530273,,,,
2018-11-14,24.0,,,,
2018-11-15,26.399999618530273,,,,
2018-11-16,26.760000228881836,,,,
2018-11-19,27.0,,,,
2018-11-20,27.0,,,,
2018-11-21,32.400001525878906,,,,
2018-11-23,31.799999237060547,,,,
2018-11-26,33.060001373291016,,,,
2018-11-27,31.739999771118164,,,,
2018-11-28,32.400001525878906,,,,
2018-11-29,28.5,,,,
2018-11-30,25.68000030517578,,,,
2018-12-03,25.079999923706055,,,,
2018-12-04,25.260000228881836,,,,
2018-12-06,25.440000534057617,,,,
2018-12-07,29.100000381469727,,,,
2018-12-10,27.899999618530273,,,,
2018-12-11,26.520000457763672,,,,
2018-12-12,32.099998474121094,,,,
2018-12-13,31.079999923706055,,,,
2018-12-14,32.939998626708984,,,,
2018-12-17,34.02000045776367,,,,
2018-12-18,31.799999237060547,,,,
2018-12-19,31.979999542236328,,,,
2018-12-20,28.3799991607666,,,,
2018-12-21,28.200000762939453,,,,
2018-12-24,7.800000190734863,,,,
2018-12-26,6.900000095367432,,,,
2018-12-27,5.699999809265137,,,,
2018-12-28,5.519999980926514,,,,
2018-12-31,5.28000020980835,,,,
2019-01-02,7.380000114440918,,,,
2019-01-03,11.039999961853027,,,,
2019-01-04,13.5,,,,
2019-01-07,12.899999618530273,,,,
2019-01-08,11.579999923706055,,,,
2019-01-09,11.279999732971191,,,,
2019-01-10,10.5,,,,
2019-01-11,10.260000228881836,,,,
2019-01-14,9.600000381469727,,,,
2019-01-15,9.180000305175781,,,,
2019-01-16,8.579999923706055,,,,
2019-01-17,9.300000190734863,,,,
2019-01-18,9.300000190734863,,,,
2019-01-22,8.819999694824219,,,,
2019-01-23,8.579999923706055,,,,
2019-01-24,8.460000038146973,,,,
2019-01-25,8.279999732971191,,,,
2019-01-28,8.220000267028809,,,,
2019-01-29,8.220000267028809,,,,
2019-01-30,8.279999732971191,,,,
2019-01-31,12.479999542236328,,,,
2019-02-01,10.619999885559082,,,,
2019-02-04,10.5600004196167,,,,
2019-02-05,10.079999923706055,,,,
2019-02-06,10.319999694824219,,,,
2019-02-07,10.4399995803833,,,,
2019-02-08,7.679999828338623,,,,
2019-02-11,7.800000190734863,,,,
2019-02-12,7.860000133514404,,,,
2019-02-13,8.039999961853027,,,,
2019-02-14,7.920000076293945,,,,
2019-02-15,7.800000190734863,,,,
2019-02-19,7.800000190734863,,,,
2019-02-20,7.920000076293945,,,,
2019-02-21,8.039999961853027,,,,
2019-02-22,7.800000190734863,,,,
2019-02-25,7.920000076293945,,,,
2019-02-26,7.739999771118164,,,,
2019-02-27,7.619999885559082,,,,
2019-02-28,7.440000057220459,,,,
2019-03-01,7.380000114440918,,,,
2019-03-04,7.199999809265137,,,,
2019-03-05,7.380000114440918,,,,
2019-03-06,6.960000038146973,,,,
2019-03-07,7.380000114440918,,,,
2019-03-08,7.079999923706055,,,,
2019-03-11,7.260000228881836,,,,
2019-03-12,7.260000228881836,,,,
2019-03-13,7.320000171661377,,,,
2019-03-14,7.199999809265137,,,,
2019-03-15,7.019999980926514,,,,
2019-03-18,7.139999866485596,,,,
2019-03-19,8.9399995803833,,,,
2019-03-20,8.34000015258789,,,,
2019-03-21,7.619999885559082,,,,
2019-03-22,7.260000228881836,,,,
2019-03-25,7.079999923706055,,,,
2019-03-26,7.019999980926514,,,,
2019-03-27,7.019999980926514,,,,
2019-03-28,7.199999809265137,,,,
2019-03-29,6.960000038146973,,,,
2019-04-01,6.900000095367432,,,,
2019-04-02,6.960000038146973,,,,
2019-04-03,6.900000095367432,,,,
2019-04-04,6.659999847412109,,,,
2019-04-05,6.659999847412109,,,,
2019-04-08,10.380000114440918,0.0,1.0,0.0,0.0
2019-04-09,12.720000267028809,,,,
2019-04-10,10.800000190734863,,,,
2019-04-11,10.260000228881836,,,,
2019-04-12,13.680000305175781,,,,
2019-04-15,12.600000381469727,,,,
2019-04-16,11.520000457763672,,,,
2019-04-17,12.0,,,,
2019-04-18,11.640000343322754,,,,
2019-04-22,10.920000076293945,,,,
2019-04-23,11.15999984741211,,,,
2019-04-24,10.979999542236328,,,,
2019-04-25,10.680000305175781,,,,
2019-04-26,10.260000228881836,,,,
2019-04-29,11.399999618530273,,,,
2019-04-30,11.34000015258789,,,,
2019-05-01,11.279999732971191,,,,
2019-05-02,11.039999961853027,,,,
2019-05-03,11.039999961853027,,,,
2019-05-06,11.34000015258789,,,,
2019-05-07,11.220000267028809,,,,
2019-05-08,11.699999809265137,,,,
2019-05-09,12.420000076293945,,,,
2019-05-10,11.579999923706055,,,,
2019-05-13,11.579999923706055,,,,
2019-05-14,11.579999923706055,,,,
2019-05-15,11.520000457763672,,,,
2019-05-16,11.039999961853027,,,,
2019-05-17,10.4399995803833,,,,
2019-05-20,10.5600004196167,,,,
2019-05-21,10.619999885559082,,,,
2019-05-22,10.5600004196167,,,,
2019-05-23,10.260000228881836,,,,
2019-05-24,10.260000228881836,,,,
2019-05-28,10.380000114440918,,,,
2019-05-29,10.199999809265137,,,,
2019-05-30,10.260000228881836,,,,
2019-05-31,11.520000457763672,,,,
2019-06-03,11.399999618530273,,,,
2019-06-04,10.739999771118164,,,,
2019-06-05,10.800000190734863,,,,
2019-06-06,10.800000190734863,,,,
2019-06-07,11.100000381469727,,,,
2019-06-10,11.9399995803833,,,,
2019-06-11,13.199999809265137,,,,
2019-06-12,18.0,,,,
2019-06-13,18.600000381469727,,,,
2019-06-14,17.940000534057617,,,,
2019-06-17,14.34000015258789,,,,
2019-06-18,12.600000381469727,,,,
2019-06-19,12.300000190734863,,,,
2019-06-20,11.760000228881836,,,,
2019-06-21,11.279999732971191,,,,
2019-06-24,11.460000038146973,,,,
2019-06-25,11.760000228881836,,,,
2019-06-26,11.220000267028809,0.0,1.0,0.0,0.0
2019-06-27,11.220000267028809,,,,
2019-06-28,11.460000038146973,,,,
2019-07-01,11.880000114440918,,,,
2019-07-02,11.579999923706055,,,,
2019-07-03,11.579999923706055,,,,
2019-07-05,12.0,,,,
2019-07-08,12.779999732971191,,,,
2019-07-09,12.359999656677246,,,,
2019-07-10,11.880000114440918,,,,
2019-07-11,12.180000305175781,,,,
2019-07-12,12.0,,,,
2019-07-15,12.420000076293945,,,,
2019-07-16,13.199999809265137,,,,
2019-07-17,12.720000267028809,,,,
2019-07-18,12.239999771118164,,,,
2019-07-19,12.0,,,,
2019-07-22,11.760000228881836,,,,
2019-07-23,12.119999885559082,,,,
2019-07-24,11.819999694824219,,,,
2019-07-25,11.760000228881836,,,,
2019-07-26,11.520000457763672,,,,
2019-07-29,11.15999984741211,,,,
2019-07-30,11.399999618530273,,,,
2019-07-31,10.800000190734863,,,,
2019-08-01,11.039999961853027,,,,
2019-08-02,11.579999923706055,,,,
2019-08-05,10.920000076293945,,,,
2019-08-06,10.979999542236328,,,,
2019-08-07,11.15999984741211,,,,
2019-08-08,11.220000267028809,,,,
2019-08-09,11.279999732971191,,,,
2019-08-12,11.699999809265137,,,,
2019-08-13,11.34000015258789,,,,
2019-08-14,11.100000381469727,,,,
2019-08-15,10.979999542236328,,,,
2019-08-16,11.220000267028809,,,,
2019-08-19,11.640000343322754,,,,
2019-08-20,12.960000038146973,,,,
2019-08-21,12.65999984741211,0.0,0.75,0.25,0.25
2019-08-22,12.600000381469727,,,,
2019-08-23,12.300000190734863,,,,
2019-08-26,12.65999984741211,,,,
2019-08-27,13.020000457763672,,,,
2019-08-28,13.739999771118164,,,,
2019-08-29,13.680000305175781,,,,
2019-08-30,14.399999618530273,,,,
2019-09-03,15.65999984741211,,,,
2019-09-04,15.180000305175781,,,,
2019-09-05,15.0600004196167,,,,
2019-09-06,16.139999389648438,,,,
2019-09-09,16.260000228881836,,,,
2019-09-10,14.520000457763672,,,,
2019-09-11,14.520000457763672,,,,
2019-09-12,12.359999656677246,,,,
2019-09-13,13.319999694824219,,,,
2019-09-16,13.079999923706055,,,,
2019-09-17,13.260000228881836,,,,
2019-09-18,13.800000190734863,,,,
2019-09-19,13.5,,,,
2019-09-20,13.199999809265137,,,,
2019-09-23,13.140000343322754,,,,
2019-09-24,13.199999809265137,,,,
2019-09-25,14.220000267028809,,,,
2019-09-26,14.039999961853027,,,,
2019-09-27,9.720000267028809,,,,
2019-09-30,2.8499999046325684,0.0,1.0,0.0,0.0
2019-10-01,2.190000057220459,0.0,1.0,0.0,0.0
2019-10-02,1.909999966621399,,,,
2019-10-03,2.0199999809265137,,,,
2019-10-04,1.9299999475479126,,,,
2019-10-07,1.8700000047683716,,,,
2019-10-08,1.2799999713897705,,,,
2019-10-09,1.7200000286102295,0.25,0.75,0.0,-0.25
2019-10-10,1.590000033378601,,,,
2019-10-11,1.5299999713897705,,,,
2019-10-14,1.440000057220459,,,,
2019-10-15,1.5299999713897705,0.0,1.0,0.0,0.0
2019-10-16,2.069999933242798,,,,
2019-10-17,1.8200000524520874,,,,
2019-10-18,2.1500000953674316,,,,
2019-10-21,2.009999990463257,,,,
2019-10-22,1.9700000286102295,,,,
2019-10-23,1.909999966621399,,,,
2019-10-24,1.899999976158142,,,,
2019-10-25,1.7599999904632568,,,,
2019-10-28,1.6699999570846558,,,,
2019-10-29,1.5,,,,
2019-10-30,1.5199999809265137,,,,
2019-10-31,1.6200000047683716,,,,
2019-11-01,1.5199999809265137,,,,
2019-11-04,1.5199999809265137,,,,
2019-11-05,1.4500000476837158,,,,
2019-11-06,1.309999942779541,0.0,1.0,0.0,0.0
2019-11-07,1.159999966621399,,,,
2019-11-08,1.0,0.0,1.0,0.0,0.0
2019-11-11,0.8410000205039978,,,,
2019-11-12,0.6899999976158142,,,,
2019-11-13,0.5730000138282776,0.0,1.0,0.0,0.0
2019-11-14,0.5699999928474426,,,,
2019-11-15,0.5600000023841858,,,,
2019-11-18,0.41100001335144043,,,,
2019-11-19,0.36000001430511475,,,,
2019-11-20,0.28999999165534973,0.0,1.0,0.0,0.0
2019-11-21,0.3089999854564667,0.0,1.0,0.0,0.0
2019-11-22,0.28299999237060547,,,,
2019-11-25,0.26600000262260437,,,,
2019-11-26,0.3089999854564667,,,,
2019-11-27,0.3580000102519989,0.0,1.0,0.0,0.0
2019-11-29,0.3790000081062317,,,,
2019-12-02,0.42500001192092896,0.0,0.5,0.5,0.5
2019-12-03,0.4399999976158142,,,,
2019-12-04,0.4259999990463257,,,,
2019-12-05,0.4020000100135803,0.0,0.5,0.5,0.5
2019-12-06,0.4099999964237213,0.0,1.0,0.0,0.0
2019-12-09,0.38600000739097595,,,,
2019-12-10,0.3930000066757202,,,,
2019-12-11,0.375,,,,
2019-12-12,0.3499999940395355,,,,
2019-12-13,0.3400000035762787,0.0,0.0,1.0,1.0
2019-12-16,0.3930000066757202,0.0,0.0,1.0,1.0
2019-12-17,0.3880000114440918,,,,
2019-12-18,0.3840000033378601,,,,
2019-12-19,0.3630000054836273,,,,
2019-12-20,0.4050000011920929,0.0,1.0,0.0,0.0
2019-12-23,0.38999998569488525,,,,
2019-12-24,0.3880000114440918,,,,
2019-12-26,0.40299999713897705,,,,
2019-12-27,0.4000000059604645,,,,
2019-12-30,0.5789999961853027,,,,
2019-12-31,0.5199999809265137,,,,
2020-01-02,0.5109999775886536,0.0,1.0,0.0,0.0
2020-01-03,0.5389999747276306,,,,
2020-01-06,0.6899999976158142,0.0,0.0,1.0,1.0
2020-01-07,0.6370000243186951,,,,
2020-01-08,0.5929999947547913,,,,
2020-01-09,0.6700000166893005,,,,
2020-01-10,0.625,,,,
2020-01-13,0.5799999833106995,,,,
2020-01-14,0.6000000238418579,0.0,1.0,0.0,0.0
2020-01-15,0.6650000214576721,,,,
2020-01-16,0.6970000267028809,,,,
2020-01-17,0.7279999852180481,,,,
2020-01-21,0.6899999976158142,,,,
2020-01-22,0.7070000171661377,,,,
2020-01-23,0.6980000138282776,,,,
2020-01-24,0.6700000166893005,,,,
2020-01-27,0.5920000076293945,0.0,1.0,0.0,0.0
2020-01-28,0.6290000081062317,,,,
2020-01-29,0.5899999737739563,,,,
2020-01-30,0.5350000262260437,,,,
2020-01-31,0.5299999713897705,,,,
2020-02-03,0.5199999809265137,,,,
2020-02-04,0.5509999990463257,,,,
2020-02-05,0.5440000295639038,0.0,1.0,0.0,0.0
2020-02-06,0.5350000262260437,0.0,1.0,0.0,0.0
2020-02-07,0.5109999775886536,,,,
2020-02-10,0.5600000023841858,,,,
2020-02-11,0.6069999933242798,,,,
2020-02-12,0.5680000185966492,0.0,0.4,0.6,0.6
2020-02-13,0.5600000023841858,0.0,1.0,0.0,0.0
2020-02-14,0.5649999976158142,,,,
2020-02-18,0.5400000214576721,,,,
2020-02-19,0.5350000262260437,0.0,1.0,0.0,0.0
2020-02-20,0.5400000214576721,,,,
2020-02-21,0.5170000195503235,,,,
2020-02-24,0.5109999775886536,0.0,1.0,0.0,0.0
2020-02-25,0.46399998664855957,,,,
2020-02-26,0.4169999957084656,,,,
2020-02-27,0.41100001335144043,,,,
2020-02-28,0.44999998807907104,,,,
2020-03-02,0.4779999852180481,,,,
2020-03-03,0.4869999885559082,,,,
2020-03-04,0.4620000123977661,,,,
2020-03-05,0.48500001430511475,,,,
2020-03-06,0.46000000834465027,,,,
2020-03-09,0.39500001072883606,,,,
2020-03-10,0.4000000059604645,,,,
2020-03-11,0.3610000014305115,,,,
2020-03-12,0.328000009059906,,,,
2020-03-13,0.3059999942779541,,,,
2020-03-16,0.25999999046325684,,,,
2020-03-17,0.2919999957084656,,,,
2020-03-18,0.2750000059604645,,,,
2020-03-19,0.296999990940094,,,,
2020-03-20,0.3059999942779541,,,,
2020-03-23,0.2879999876022339,,,,
2020-03-24,0.3050000071525574,,,,
2020-03-25,0.30399999022483826,,,,
2020-03-26,0.3499999940395355,,,,
2020-03-27,0.30000001192092896,0.0,1.0,0.0,0.0
2020-03-30,0.29499998688697815,,,,
2020-03-31,0.2809999883174896,0.0,1.0,0.0,0.0
2020-04-01,0.28299999237060547,,,,
2020-04-02,0.2800000011920929,,,,
2020-04-03,0.2800000011920929,,,,
2020-04-06,0.289000004529953,,,,
2020-04-07,0.3149999976158142,,,,
2020-04-08,0.3070000112056732,0.0,1.0,0.0,0.0
2020-04-09,0.3109999895095825,,,,
2020-04-13,0.31700000166893005,,,,
2020-04-14,0.3199999928474426,0.0,1.0,0.0,0.0
2020-04-15,0.41999998688697815,0.0,1.0,0.0,0.0
2020-04-16,0.4309999942779541,,,,
2020-04-17,0.4650000035762787,0.0,1.0,0.0,0.0
2020-04-20,0.4300000071525574,,,,
2020-04-21,0.39500001072883606,,,,
2020-04-22,0.3400000035762787,,,,
2020-04-23,0.32199999690055847,,,,
2020-04-24,0.3109999895095825,0.0,0.5,0.5,0.5
2020-04-27,0.3199999928474426,,,,
2020-04-28,0.3190000057220459,,,,
2020-04-29,0.31700000166893005,,,,
2020-04-30,0.31299999356269836,0.0,0.0,1.0,1.0
2020-05-01,0.335999995470047,,,,
2020-05-04,0.3440000116825104,0.0,0.0,1.0,1.0
2020-05-05,0.3400000035762787,,,,
2020-05-06,0.33399999141693115,,,,
2020-05-07,0.33000001311302185,,,,
2020-05-08,0.3149999976158142,0.0,1.0,0.0,0.0
2020-05-11,0.33000001311302185,0.0,1.0,0.0,0.0
2020-05-12,0.33500000834465027,,,,
2020-05-13,0.31299999356269836,,,,
2020-05-14,0.3009999990463257,0.0,1.0,0.0,0.0
2020-05-15,0.30000001192092896,0.0,1.0,0.0,0.0
2020-05-18,0.3050000071525574,,,,
2020-05-19,0.3149999976158142,,,,
2020-05-20,0.3100000023841858,,,,
2020-05-21,0.3190000057220459,0.0,0.0,1.0,1.0
2020-05-22,0.31200000643730164,,,,
2020-05-26,0.33000001311302185,,,,
2020-05-27,0.3230000138282776,,,,
2020-05-28,0.31200000643730164,,,,
2020-05-29,0.3100000023841858,0.0,1.0,0.0,0.0
2020-06-01,0.23000000417232513,0.0,1.0,0.0,0.0
2020-06-02,0.22100000083446503,,,,
2020-06-03,0.22300000488758087,0.0,1.0,0.0,0.0
2020-06-04,0.22499999403953552,,,,
2020-06-05,0.25,,,,
2020-06-08,0.2840000092983246,0.0,0.0,1.0,1.0
2020-06-09,0.29899999499320984,,,,
2020-06-10,0.2809999883174896,,,,
2020-06-11,0.25,0.0,1.0,0.0,0.0
2020-06-12,0.27000001072883606,0.0,1.0,0.0,0.0
2020-06-15,0.27000001072883606,,,,
2020-06-16,0.27300000190734863,0.0,1.0,0.0,0.0
2020-06-17,0.25099998712539673,,,,
2020-06-18,0.24500000476837158,,,,
2020-06-19,0.23000000417232513,,,,
2020-06-22,0.2329999953508377,,,,
2020-06-23,0.2540000081062317,,,,
2020-06-24,0.24699999392032623,0.0,1.0,0.0,0.0
2020-06-25,0.23499999940395355,0.0,0.0,1.0,1.0
2020-06-26,0.23000000417232513,,,,
2020-06-29,0.22200000286102295,,,,
2020-06-30,0.2199999988079071,,,,
2020-07-01,0.22499999403953552,,,,
2020-07-02,0.22100000083446503,,,,
2020-07-06,0.21899999678134918,,,,
2020-07-07,0.20499999821186066,,,,
2020-07-08,0.20900000631809235,,,,
2020-07-09,0.2199999988079071,1.0,0.0,0.0,-1.0
2020-07-10,0.2160000056028366,,,,
2020-07-13,0.20100000500679016,,,,
2020-07-14,0.19599999487400055,,,,
2020-07-15,0.21400000154972076,,,,
2020-07-16,0.20900000631809235,0.0,1.0,0.0,0.0
2020-07-17,0.2070000022649765,,,,
2020-07-20,0.24799999594688416,0.0,0.0,1.0,1.0
2020-07-21,0.4000000059604645,0.0,0.5,0.5,0.5
2020-07-22,0.3149999976158142,0.142857143,0.285714286,0.571428571,0.42857142800000003
2020-07-23,0.2840000092983246,0.5,0.0,0.5,0.0
2020-07-24,0.37700000405311584,0.125,0.625,0.25,0.125
2020-07-27,0.628000020980835,0.0,0.333333333,0.666666667,0.666666667
2020-07-28,0.7200000286102295,0.153846154,0.230769231,0.615384615,0.46153846099999996
2020-07-29,0.5899999737739563,0.0,0.6,0.4,0.4
2020-07-30,0.5540000200271606,1.0,0.0,0.0,-1.0
2020-07-31,0.5149999856948853,0.0,1.0,0.0,0.0
2020-08-03,0.5299999713897705,,,,
2020-08-04,0.5040000081062317,0.0,0.666666667,0.333333333,0.333333333
2020-08-05,0.4909999966621399,,,,
2020-08-06,0.460999995470047,,,,
2020-08-07,0.550000011920929,,,,
2020-08-10,0.7049999833106995,0.0,0.461538462,0.538461538,0.538461538
2020-08-11,0.6000000238418579,0.5,0.0,0.5,0.0
2020-08-12,0.5979999899864197,0.5,0.5,0.0,-0.5
2020-08-13,0.6230000257492065,0.0,0.666666667,0.333333333,0.333333333
2020-08-14,0.5649999976158142,0.0,1.0,0.0,0.0
2020-08-17,0.4970000088214874,0.0,1.0,0.0,0.0
2020-08-18,0.48500001430511475,0.5,0.5,0.0,-0.5
2020-08-19,0.47999998927116394,,,,
2020-08-20,0.47999998927116394,1.0,0.0,0.0,-1.0
2020-08-21,0.47200000286102295,0.0,1.0,0.0,0.0
2020-08-24,0.4099999964237213,,,,
2020-08-25,0.460999995470047,0.0,0.666666667,0.333333333,0.333333333
2020-08-26,0.41499999165534973,0.0,1.0,0.0,0.0
2020-08-27,0.4059999883174896,0.0,1.0,0.0,0.0
2020-08-28,0.4000000059604645,,,,
2020-08-31,0.3479999899864197,0.0,1.0,0.0,0.0
2020-09-01,0.33000001311302185,0.0,1.0,0.0,0.0
2020-09-02,0.3089999854564667,,,,
2020-09-03,0.382999986410141,0.0,1.0,0.0,0.0
2020-09-04,0.34200000762939453,0.0,0.5,0.5,0.5
2020-09-08,0.32499998807907104,0.0,1.0,0.0,0.0
2020-09-09,0.3400000035762787,,,,
2020-09-10,0.3269999921321869,,,,
2020-09-11,0.3190000057220459,,,,
2020-09-14,0.33000001311302185,,,,
2020-09-15,0.32899999618530273,,,,
2020-09-16,0.335999995470047,,,,
2020-09-17,0.34200000762939453,,,,
2020-09-18,0.35600000619888306,,,,
2020-09-21,0.34200000762939453,,,,
2020-09-22,0.33399999141693115,,,,
2020-09-23,0.3100000023841858,,,,
2020-09-24,0.296999990940094,,,,
2020-09-25,0.30399999022483826,,,,
2020-09-28,0.29899999499320984,,,,
2020-09-29,0.3059999942779541,,,,
2020-09-30,0.3100000023841858,,,,
2020-10-01,0.30300000309944153,,,,
2020-10-02,0.3089999854564667,,,,
2020-10-05,0.3330000042915344,,,,
2020-10-06,0.328000009059906,0.0,1.0,0.0,0.0
2020-10-07,0.3310000002384186,,,,
2020-10-08,0.33899998664855957,,,,
2020-10-09,0.3569999933242798,0.0,1.0,0.0,0.0
2020-10-12,0.33899998664855957,0.0,1.0,0.0,0.0
2020-10-13,0.3310000002384186,,,,
2020-10-14,0.33399999141693115,,,,
2020-10-15,0.32499998807907104,,,,
2020-10-16,0.3160000145435333,,,,
2020-10-19,0.3140000104904175,,,,
2020-10-20,0.3230000138282776,0.0,1.0,0.0,0.0
2020-10-21,0.3149999976158142,,,,
2020-10-22,0.3199999928474426,,,,
2020-10-23,0.3230000138282776,0.0,1.0,0.0,0.0
2020-10-26,0.3070000112056732,,,,
2020-10-27,0.30000001192092896,,,,
2020-10-28,0.28999999165534973,,,,
2020-10-29,0.2919999957084656,,,,
2020-10-30,0.2809999883174896,,,,
2020-11-02,0.2750000059604645,,,,
2020-11-03,0.28700000047683716,,,,
2020-11-04,0.2840000092983246,,,,
2020-11-05,0.28700000047683716,0.0,1.0,0.0,0.0
2020-11-06,0.2800000011920929,0.0,1.0,0.0,0.0
2020-11-09,0.29100000858306885,,,,
2020-11-10,0.30799999833106995,,,,
2020-11-11,0.2980000078678131,0.0,0.0,1.0,1.0
2020-11-12,0.29100000858306885,,,,
2020-11-13,0.2879999876022339,0.0,0.0,1.0,1.0
2020-11-16,0.2840000092983246,,,,
2020-11-17,0.29100000858306885,0.0,1.0,0.0,0.0
2020-11-18,0.3059999942779541,,,,
2020-11-19,0.3190000057220459,,,,
2020-11-20,0.31200000643730164,0.0,0.0,1.0,1.0
2020-11-23,0.296999990940094,0.0,1.0,0.0,0.0
2020-11-24,0.289000004529953,,,,
2020-11-25,0.2919999957084656,,,,
2020-11-27,0.29899999499320984,,,,
2020-11-30,0.3190000057220459,,,,
2020-12-01,0.3400000035762787,0.0,0.0,1.0,1.0
2020-12-02,0.3190000057220459,,,,
2020-12-03,0.30300000309944153,,,,
2020-12-04,0.3100000023841858,,,,
2020-12-07,0.3050000071525574,,,,
2020-12-08,0.30300000309944153,,,,
2020-12-09,0.29600000381469727,,,,
2020-12-10,0.29100000858306885,0.0,0.8,0.2,0.2
2020-12-11,0.3050000071525574,0.0,0.833333333,0.166666667,0.166666667
2020-12-14,0.29499998688697815,,,,
2020-12-15,0.296999990940094,,,,
2020-12-16,0.30000001192092896,0.0,1.0,0.0,0.0
2020-12-17,0.29899999499320984,,,,
2020-12-18,0.2939999997615814,,,,
2020-12-21,0.2939999997615814,,,,
2020-12-22,0.8050000071525574,0.05,0.7,0.25,0.2
2020-12-23,2.5999999046325684,0.0,0.86,0.14,0.14
2020-12-24,1.7599999904632568,0.0,0.576923077,0.423076923,0.423076923
2020-12-28,2.25,0.2,0.666666667,0.133333333,-0.06666666700000001
2020-12-29,2.1700000762939453,0.0,0.722222222,0.277777778,0.277777778
2020-12-30,1.9700000286102295,0.0,1.0,0.0,0.0
2020-12-31,1.8300000429153442,0.0,1.0,0.0,0.0
2021-01-04,3.069999933242798,0.0,0.714285714,0.285714286,0.285714286
2021-01-05,2.7699999809265137,0.083333333,0.666666667,0.25,0.166666667
2021-01-06,2.609999895095825,0.0,0.25,0.75,0.75
2021-01-07,2.799999952316284,0.0,0.0,1.0,1.0
2021-01-08,2.690000057220459,0.0,0.590909091,0.409090909,0.409090909
2021-01-11,2.490000009536743,0.0,1.0,0.0,0.0
2021-01-12,2.2300000190734863,0.571428571,0.285714286,0.142857143,-0.42857142800000003
2021-01-13,2.5,0.2,0.6,0.2,0.0
