Date,hgen,negative,neutral,positive,signal
2021-05-13,16.729999542236328,0.052083333,0.583333333,0.364583333,0.3125
2021-05-14,17.739999771118164,0.074235808,0.524017467,0.401746725,0.327510917
2021-05-17,18.809999465942383,0.051136364,0.607954545,0.340909091,0.289772727
2021-05-18,17.979999542236328,0.098265896,0.537572254,0.36416185,0.265895954
2021-05-19,18.469999313354492,0.075757576,0.537878788,0.386363636,0.31060606
2021-05-20,20.09000015258789,0.061643836,0.623287671,0.315068493,0.253424657
2021-05-21,20.059999465942383,0.070175439,0.605263158,0.324561404,0.254385965
2021-05-24,19.969999313354492,0.064102564,0.602564103,0.333333333,0.269230769
2021-05-25,20.0,0.048780488,0.597560976,0.353658537,0.304878049
2021-05-26,21.670000076293945,0.049122807,0.621052632,0.329824561,0.280701754
2021-05-27,22.739999771118164,0.074766355,0.588785047,0.336448598,0.261682243
2021-05-28,20.229999542236328,0.062370062,0.604989605,0.332640333,0.270270271
2021-06-01,18.6299991607666,0.072463768,0.550724638,0.376811594,0.30434782600000004
2021-06-02,19.360000610351562,0.087336245,0.572052402,0.340611354,0.25327510899999994
2021-06-03,18.239999771118164,0.046391753,0.551546392,0.402061856,0.355670103
2021-06-04,18.579999923706055,0.085106383,0.602836879,0.312056738,0.226950355
2021-06-07,20.68000030517578,0.063492063,0.563492063,0.373015873,0.30952381
