Date,RSI_DNN,RSI_HGEN,RSI_ICLN,RSI_OCGN,RSI_VGT,RSI_VUZI,RSI_XLV,RSI_^NBI
2018-03-22,52.02892936921165,52.36385612021601,51.60399631470377,56.70697381600169,39.98193585816002,32.9631877218824,33.3941620166061,39.23459673452817
2018-03-23,43.65959517854361,56.70017495651547,44.78126740555303,52.31604452934192,33.23186423012112,32.9631877218824,28.594652052748604,32.93299290916545
2018-03-26,40.17938636697717,52.98967340471039,59.440770869694106,46.747229330484515,46.66505398872612,32.79904196522432,37.9685454412749,43.16406072084099
2018-03-27,40.17938636697718,49.5011008542174,52.604496926108425,46.747229330484515,38.85208685820744,28.717882015239038,35.08282053150234,36.77159374838247
2018-03-28,36.7792485398381,43.35362771976018,48.965667352289955,48.64904232514,36.97762218391536,26.383204207508477,37.378631625645205,39.55443946381842
2018-03-29,42.05956171750683,46.90418682306704,50.60122695506494,48.64904232514001,43.293682799543184,26.057298212084522,40.58854200749754,41.829974828927824
2018-04-02,38.58864465499567,46.90418682306704,45.14763328848008,44.9273871915466,38.51038421042172,26.057298212084522,34.7678574230881,33.74053870726273
2018-04-03,47.85678541946975,44.94391439226536,53.608896790943426,43.726591705640914,41.07977808394103,23.68234456250692,40.7525097800305,35.17189946568296
2018-04-04,47.85678541946975,47.3151528442575,56.56092521690973,54.78811794392189,44.751444201476964,28.682447566392895,45.83839835640583,43.748521437554416
2018-04-05,52.052879289373045,43.91995605098408,58.75909928194511,52.188660208425816,45.923164523397524,27.517518688958585,45.61835333071547,40.463328837561505
2018-04-06,44.3635416765317,47.18505474032854,52.984257543748534,52.188660208425816,40.59229160374969,30.554968196829623,38.99922924253892,35.13418936207046
2018-04-09,48.46293150158302,42.519542276352496,57.19147128247209,47.60456928494422,42.569261025417696,30.554968196829623,42.59628134184009,40.01004396216587
2018-04-10,52.25172405275465,39.51413174136095,59.01443264931867,44.591649454374135,49.182992800385136,46.89960045127762,48.25333106620901,47.05926836283887
2018-04-11,52.25172405275465,45.339237394373285,57.691551070304826,50.0400143138457,48.15872231694328,43.96694250239388,45.85580421776749,46.24154124314083
2018-04-12,52.25172405275465,44.67729107475281,59.327931013577995,54.823921981419076,51.44127844477215,43.96694250239386,48.134020396511964,49.31585191804076
2018-04-13,56.26724590375369,41.42099288567157,55.1900845554586,57.03901594297961,50.33459178176507,43.338360953516336,47.975911693437794,47.56530206841931
2018-04-16,65.61081076807922,41.42099288567157,52.55832904980269,54.17818143899413,52.25823953603729,43.338360953516336,50.80378137647577,46.12398453679935
2018-04-17,65.61081076807922,45.13138871462897,55.24001466006951,46.62329753678238,57.59416425448227,52.741418138168605,53.48485905416875,51.08967581491947
2018-04-18,68.23448192024415,42.24945472947022,58.48896608045491,46.62329753678239,57.02536422061196,51.96746153400201,53.78153971681955,51.21510945247832
2018-04-19,63.053838769753824,45.08193258931323,57.98532315074706,45.103648297392354,53.09136035213161,51.96746153400201,50.32480227953554,47.5032398257374
2018-04-20,58.28795666886045,40.774539348468515,55.911442246370925,44.17332593868492,48.822098945234615,57.0805634664911,48.22654748899596,45.3927052293549
2018-04-23,53.9005336361028,41.773087126681816,51.91243825532496,44.17332593868491,47.61523274856439,55.27023828841313,49.86380514970478,44.91875678868903
2018-04-24,46.38107140003317,43.81345485307932,48.63459838473993,45.89891625761278,42.49332543741003,47.90706043421426,46.77732381892313,41.262075114456934
2018-04-25,50.12743129411364,43.813454853079314,47.25737116818583,43.71610979078411,42.089495994238426,48.72444085705045,48.81356464913018,41.15005627286506
2018-04-26,46.619555740931375,46.00769851232445,52.99154154423861,39.04962279073775,48.752324998293695,48.724440857050446,54.12617164304998,47.96117119152185
2018-04-27,50.36049657108538,41.63056371439169,59.67942247146857,42.80661422637214,47.49974798529014,42.53248876857633,55.743391501599895,48.86812088918499
2018-04-30,43.755851631111746,42.80262355707192,57.10610138259582,43.74028031589175,46.30626171496423,46.213036372094656,48.7724855522115,43.263467348753366
2018-05-01,53.58833077296546,42.802623557071925,57.500776899022895,40.86650735952195,50.37425576376208,45.429685124496736,48.568080402415,44.90721046993578
2018-05-02,56.328912113799724,42.802623557071925,54.78624029487573,40.86650735952194,50.47234445193289,47.35184655157106,43.075882250528416,41.44024965127105
2018-05-03,47.30440551862152,61.261785327356186,53.69426913901211,46.008989927621656,51.58526956997992,44.01277451497319,39.93418208933395,38.07922875816458
2018-05-04,47.30440551862152,61.26178532735618,54.66732045076038,43.561191146563196,57.77326916884134,51.39495088115918,43.80391122997842,42.140134413314165
2018-05-07,47.304405518621515,60.07828408811642,57.09460678508565,48.480843927213456,60.328216388354946,48.79658091821605,43.241376944281576,44.192033481211745
2018-05-08,47.304405518621515,64.50863430158596,50.1537207199798,41.539791659878865,61.44476006681667,47.92678080838335,40.401146590379575,42.55490725787084
2018-05-09,47.304405518621515,60.87119528578895,54.61051120202469,42.43727943066674,65.10040354937284,49.85208645121576,43.419297619299115,47.524333480961914
2018-05-10,51.088037777597116,59.663521894992535,61.93998937366789,35.30340533559115,68.09481750411233,48.87897165543617,49.841572802478225,47.47784746644316
2018-05-11,47.42119892432016,57.21846726703649,57.49615768109817,40.22241705806489,66.58517524245107,41.102624476341894,55.927315729461114,55.930090466859724
2018-05-14,47.42119892432016,59.02674378889018,59.45406565987642,35.05573009387886,65.90233488513184,33.98579976261394,58.37903827908946,58.87888156576344
2018-05-15,51.46162531104269,59.02674378889018,57.73557846314142,23.99247449618778,61.227958891398124,44.360682435192786,52.23432171936223,54.724975106287566
2018-05-16,51.46162531104269,56.2684360694596,59.01146433668792,23.992474496187775,62.92023261724064,40.61148688933367,54.43421171814283,57.351905574091624
2018-05-17,51.46162531104269,51.12296522918361,57.15338795557098,21.858976998132405,60.23783390945327,38.8437574480981,54.58112217687776,57.425980213733176
2018-05-18,59.278376629283,46.539761970939566,52.41390910478356,30.95102720599797,58.16097979315206,40.69702528318048,55.658874678412516,57.9085183409925
2018-05-21,62.52778621550831,46.539761970939566,58.035355808354204,33.96014591691113,61.072359205267276,38.7977892751082,56.086387373188465,52.459200589736646
2018-05-22,49.71195951169734,41.18684089145346,59.32892240778158,32.43778383691128,59.7078424283138,38.53953621083429,54.9454340351628,53.88971123892547
2018-05-23,49.71195951169734,41.18684089145346,56.814224884210915,37.70102011002841,62.635017722059885,43.96249301082487,56.55169850659858,55.64425235589319
2018-05-24,46.06218690555485,45.54520680176751,49.971386579590835,43.76659965586367,62.1832978600249,43.20227261744103,54.016860274016665,55.64750876759311
2018-05-25,46.06218690555485,63.17720464580818,44.23393012097672,43.76659965586367,62.27344712564727,48.91076181199799,53.08508955644743,56.48611376518101
2018-05-29,39.35942648952834,51.26082286712218,38.31243041929654,41.18310366037774,58.41145930518499,48.910761811998,46.91194667657673,54.064752435069174
2018-05-30,47.574908082855885,48.78350334296806,46.534217223217425,39.670028548339346,61.73612883827093,53.433976695777176,55.05653698941929,59.523121834355265
2018-05-31,44.340294951965284,50.50096463186349,44.92225524282187,43.40232703243879,60.991593974806655,56.73415383381071,49.059786461871994,59.04591787471729
2018-06-01,44.340294951965284,50.50096463186349,42.9207952698417,46.266266481794986,68.18902893828323,55.67190370198133,54.617120858723744,63.68340977250113
2018-06-04,54.988153426839894,46.85640626357365,35.43903944615055,46.98848018771965,70.91297082476763,51.51682652300773,56.29275777739269,59.94124638526006
2018-06-05,64.68803169678982,51.562114586227935,31.65725600404911,59.34578006422316,72.58232689318886,52.47186209888274,55.09148128353654,60.15314252707887
2018-06-06,64.68803169678982,50.597143394447585,31.399501685195947,59.82603097037968,74.26553483898614,58.61699749841721,60.15480642168296,64.8040461139019
2018-06-07,60.88393503755933,50.5971433944476,29.10289382650174,56.24818729288985,65.69799441998177,62.36052462514067,60.713027771370655,59.94356820309695
2018-06-08,67.12912523565376,46.5552730127364,33.19561858536248,67.2247233501635,65.75735350671816,64.43910978126291,63.1871103196026,61.87008969287947
2018-06-11,70.50950249411324,60.237917693473754,31.516215308260293,65.19238493610627,65.67573727940847,64.43910978126293,63.984651215181955,60.422946647675005
2018-06-12,66.80994556082683,47.86574451754305,31.516215308260293,58.80997929553753,68.34111282494581,68.47696675923218,63.521545840015456,63.71163263635381
2018-06-13,63.236753862375096,56.786761118083284,31.516215308260293,61.26059551320989,66.70310759807768,60.57580571253604,63.63491636089626,61.29431579192095
2018-06-14,65.2388896220717,56.049000870094964,30.86609223716184,66.91369199395683,68.89477329510646,63.678688083033954,66.12933912626643,64.40809590185242
2018-06-15,55.47765852847557,53.79119811909297,29.870755878536443,69.60089625748884,65.58082020946048,66.86971242094623,64.50489996477924,63.2924798797033
2018-06-18,57.74710358726737,48.84678054080527,28.236436033888346,62.87898685838938,66.26053930706168,59.048245888157446,56.35512883776159,58.26056751320294
2018-06-19,52.03435350849709,55.73276076282413,23.52383110783464,55.06870753840295,60.264418812940136,61.797984140244175,57.892259300473384,64.3887748301043
2018-06-20,56.652462063883235,55.73276076282413,23.523831107834642,59.41212732979611,61.74430242565234,62.47632959887316,59.15961967888236,69.5722331515556
2018-06-21,49.027326677689175,45.950281178960715,22.019555750546274,61.420275631937095,54.69869094691791,56.04585943264348,54.362878771704416,62.31629075931821
2018-06-22,53.518892790387355,50.9002368071638,27.818867128514135,57.34621339149564,50.98448379636675,64.55773492837727,57.25725043719321,60.71199414694011
2018-06-25,48.88037137975425,50.900236807163814,26.313542261347838,52.21736632073197,38.69446951336229,58.88940953577237,50.2170446262463,51.41128385415842
2018-06-26,46.70089418392489,50.900236807163814,24.069360905967287,46.51532477196332,42.05286003073234,60.74529921888304,48.09421385964702,49.96303504754887
2018-06-27,44.5611638617761,50.900236807163814,20.33411942991062,42.58090783929816,35.87911022893922,54.2407093008444,42.77639041901356,41.80882413777714
2018-06-28,42.46580145637684,52.367111479187436,20.33411942991062,44.421844867139995,41.06998043952248,56.54319654946024,43.81296179745411,44.55459051712144
2018-06-29,47.75689715968158,53.85185866146912,26.1491942543513,44.89749124943303,41.430037585673354,59.14755722233036,45.45731206331921,51.33148219029212
2018-07-02,52.46471536710089,53.85185866146912,26.149194254351304,42.91967140777862,47.407340489566565,59.14755722233036,47.96553779842234,54.617316113449135
2018-07-03,50.03679257448168,53.85185866146912,29.556918495784707,45.504944565590435,42.403607760595996,58.1373604753755,49.87501922245396,54.934510926019755
2018-07-05,50.03679257448168,53.85185866146913,31.264664360208645,47.05442574555981,49.14723598614691,61.00623201065787,57.2280351539892,58.8552545568915
2018-07-06,50.03679257448168,53.85185866146913,38.49121048442123,44.76963987389392,54.434008224916774,59.90103065356273,64.98496958951472,68.91012176967355
2018-07-09,50.03679257448168,46.50302302158111,46.55888714441506,44.769639873893915,57.899238601653735,63.464996499934045,68.19285389963504,70.12746431104526
2018-07-10,50.03679257448168,46.503023021581114,44.97083946004069,45.38474833598871,58.69762680554773,65.44923045592985,69.75588441046567,69.10114718590248
2018-07-11,46.89337240985723,45.474864031900864,39.632839942020645,43.80843978093583,55.73235397121133,69.06760359556456,62.80621228365663,67.88609961886522
2018-07-12,46.89337240985723,34.105882805370804,46.47493945423445,47.10586673994254,62.2997658498169,69.06760359556455,67.63718545684836,71.65349782129906
2018-07-13,43.70879936008969,32.24551989483469,44.031970158881315,45.94445479536714,61.55517236621601,54.678506950971084,68.37448773191366,72.00659808742944
2018-07-16,43.70879936008969,49.902611439818145,42.12429501521994,44.1847014742059,59.45095098623814,59.56357967123031,63.235365442652316,67.58940057212108
2018-07-17,37.760681303173435,49.902611439818145,42.12429501521994,43.00217757457554,62.658585300793554,59.17109493727717,65.74637621480132,69.50856116120963
2018-07-18,37.76068130317343,51.53032382056758,43.54265277074313,40.65849670224658,62.27960990776498,59.45878405380479,66.10990149002727,69.12470701223809
2018-07-19,34.99881431964942,50.64429510471831,43.54265277074313,43.16060035557459,61.55069580825335,61.64182391300324,61.21265432209434,69.47752128461786
2018-07-20,43.84517591031209,50.64429510471831,47.288231109362705,39.567267176406155,61.050499288077745,53.031142710436974,59.56409417931876,68.50991955806003
2018-07-23,38.2404870653826,51.60927098330893,46.622019100064016,39.567267176406155,62.922493499806656,52.467370661165134,60.76887495144627,68.29033440314565
2018-07-24,35.77785265678275,41.19957379185452,54.256185219721665,38.94061923531936,61.687927953084376,47.897607627619074,65.61161999330888,66.79566583859291
2018-07-25,43.600690798304356,35.98807558262132,62.19609957158219,37.04508572341524,68.08317522965966,39.704453620613414,71.06491321038504,70.89195384999613
2018-07-26,55.322245417732894,43.662598148590334,54.10518387361968,28.95089317382632,65.22643375351338,45.209787416791144,68.45537738022473,61.91460699401215
2018-07-27,49.754283323514585,43.662598148590334,55.15235569979347,31.95308066628168,52.05977063405026,37.780024007124254,62.16234905544871,50.487161365820256
2018-07-30,52.33731460886178,43.662598148590334,56.22786946982301,38.48472563993001,43.50934604295831,36.48846522825854,62.45277246939311,46.0544121859354
2018-07-31,54.83761491512733,43.662598148590334,55.511015152383116,35.35237877042895,45.11305547231295,34.08341036671515,67.40928772791051,54.471611723081814
2018-08-01,54.83761491512733,43.66259814859034,51.945169308378155,41.3500337950171,50.854782495294835,34.08341036671515,67.5096816347153,56.61542595701734
2018-08-02,51.692677133777124,37.90296392307469,49.22111521700137,48.67557896983387,57.010466918105266,37.21358183845985,69.19609198537621,59.476225397355066
2018-08-03,51.69267713377711,45.62714038032892,45.975522628197865,50.6663535038072,58.030311150544144,36.58985454360616,71.73368349637781,55.045487826720105
2018-08-06,59.72837001250877,40.23709286432028,44.09667062788349,46.75987002467233,60.36550035808095,38.799217171804834,72.47098695861918,54.814442300718724
2018-08-07,53.356182680494655,46.98201918498116,43.45918632170553,45.80896351822888,61.92031000875634,38.08469534716354,72.5192431754026,59.370630497445475
2018-08-08,53.35618268049467,46.98201918498117,43.45918632170553,43.581881675665265,62.677939722155074,35.946005864420954,73.22667247093167,55.64345754026686
2018-08-09,50.24759903529682,41.54419447417892,42.04905135994766,50.923248082611,63.06297967245376,48.422723079844886,71.80469652495461,55.009974502247324
2018-08-10,47.28106239467887,48.02292671126868,32.41995793623433,53.52815260906893,58.47904254110743,45.258153008984706,66.39030429383276,52.68105809329289
2018-08-13,41.94708125794315,48.02292671126868,28.6760333851447,62.82491641677371,57.20959208675633,45.258153008984706,66.59898930049225,51.20065271546398
2018-08-14,45.27161627745007,48.02292671126869,24.02772553111313,66.34650130438769,60.44595009185293,40.63798982193072,69.45755710402426,54.198843538203256
2018-08-15,42.64179055837115,48.02292671126869,20.676158335521517,62.59046624991412,54.42932374814322,36.0182694182785,67.24407568401126,45.71060046540918
2018-08-16,46.0187700816566,42.581916079775446,28.892680648479303,65.1407927470551,57.56801930300172,42.0945853565885,72.73380820513758,50.104466292511916
2018-08-17,46.018770081656605,42.58191607977543,32.64920211133036,60.001453812890084,59.307414841965034,42.0945853565885,74.21460226958779,49.770397616673925
2018-08-20,49.46909934776781,57.48081119385616,40.74058547950335,57.223207871410864,58.62235164761738,40.6038551364135,75.7351564288891,48.77775368490782
2018-08-21,52.723327917496746,57.48081119385616,45.9821883860187,48.720218115759515,59.78943597715691,42.78588498776831,75.7351564288891,53.8268843303529
2018-08-22,52.72332791749673,61.13571124962645,45.029040868134764,44.6383857681089,62.47613425834453,45.991011010518825,76.22301087280411,57.2131003068001
2018-08-23,49.05911979445764,55.95582173459734,40.104920142478754,44.6383857681089,64.09413770281,50.01197885561146,75.67673476665611,53.45358386418084
2018-08-24,45.64296790644525,61.566780343390334,44.830090075226515,46.58469890762029,69.252655973231,46.29980428756916,78.14965523212815,54.27138986905202
2018-08-27,49.43483845469128,61.566780343390334,49.150297146764494,50.92045565534762,72.17404929523968,47.35191051048294,79.80778382007482,61.78471721735581
2018-08-28,45.980564718928754,58.334741031689795,47.161678942034015,50.92045565534761,73.8465760138549,43.6665549373601,80.05472780728203,63.1507823671196
2018-08-29,49.76106066262665,61.92256430080306,49.890837811764186,56.219457029807465,76.87223517384255,46.998347376868836,82.7770099238291,67.72955659245343
2018-08-30,56.341842910063164,58.658746229607836,43.58714567029653,54.80342598473597,74.50330740389461,46.02125661033296,81.38146497891667,69.01125703705033
2018-08-31,59.218294878853484,60.879333948396976,47.438264394206556,69.90536390821683,76.22617482935034,49.41866069313916,80.96139333658638,69.18500077928907
2018-09-04,55.294904497570606,51.03824466255323,41.73948005127402,61.005731263405636,76.68597709508241,47.28210616053291,67.1526698398685,62.2105773336401
2018-09-05,48.389746073856756,54.95871971084845,39.76103617642815,21.50226304845801,62.500608796424764,48.481437990859014,69.91563596423701,60.39315213458754
2018-09-06,51.641488567184155,49.038577013656926,39.76103617642815,21.14283471250781,58.55114866055331,48.481437990859014,69.91563596423701,49.85517485563982
2018-09-07,48.36013988128485,42.67376161899454,37.689165751815025,21.25854804340177,56.36442955853743,47.235156810273295,70.98657570507997,47.42724702255732
2018-09-10,51.667472114308865,46.026725987833665,37.689165751815025,20.544317382334278,58.36824196911075,41.49186743584703,66.60897001089776,48.62581406065193
2018-09-11,51.66747211430886,51.385482040364316,39.86952682256021,21.63973991402872,61.64244493514835,38.469494661201445,65.16649991171599,46.61271136587378
2018-09-12,60.47502055638013,47.739458420430495,41.34305024734972,21.480280070399594,60.06774830245804,36.557635572034776,69.28557436393005,46.88384973821824
2018-09-13,66.95915763519211,52.128983666591026,38.78414744717323,20.895046444721928,65.66291182416548,38.21112826687512,76.7026447530851,50.84942509809277
2018-09-14,59.90367739159876,54.8515595619644,37.776959490694274,20.357469389366724,66.08385915269747,36.18012893570323,71.67780602860891,47.6474675712622
2018-09-17,59.90367739159876,55.53244612151917,39.46978871544889,20.885173839454534,54.49656195377123,36.18012893570324,66.52991432903868,41.0941849903241
2018-09-18,64.27002831870054,58.872257798929354,47.20421778288715,20.850839308050393,57.89991283740923,39.88579591164101,70.1916543889835,47.9165775090537
2018-09-19,66.24906821182852,60.161190915899844,49.29730595064528,21.774122768261595,54.577721371583024,48.01282459767681,68.25559447844398,48.14549452505453
2018-09-20,66.24906821182852,57.262249010651935,55.05419661798773,23.550843599221906,59.97395773787871,62.28825986083494,73.71983242562182,55.24744320785525
2018-09-21,62.25024409904775,57.262249010651935,56.81436837537761,23.852878375790894,58.85832799893994,49.82172802619898,70.2836256745986,52.215973464093715
2018-09-24,62.250244099047734,48.270350862508806,51.07063792579014,24.759895438130584,59.08881637094233,55.100403366132575,71.41939226581422,57.368597700441256
2018-09-25,70.50836717800618,48.270350862508806,48.43405528412107,24.211812966015607,59.27992442163058,58.25340887092483,67.19782826460327,57.90380122708447
2018-09-26,74.93679100474138,48.270350862508806,48.43405528412107,23.92662307760414,55.49175974277318,53.22223344776034,68.64323856445999,59.81253611178208
2018-09-27,78.42558229695162,52.03336922046222,47.719743303405174,23.60720198906532,58.49818733100193,48.693242100982765,71.71161257170728,63.68440572145971
2018-09-28,79.45232937445,52.03336922046222,46.97374886859547,23.313916454938308,61.0483089263259,53.00036772420462,73.40485533416876,64.26774713752181
2018-10-01,65.93513357498475,53.02415611317244,45.443488777981,24.963236589361216,62.07989267802769,50.10149474005995,75.9204659344277,58.58837361280992
2018-10-02,67.42710457028501,54.04637867652055,51.40972300687324,24.640653254348265,60.860161461062745,47.31454969959488,74.15260434438461,55.21892252576125
2018-10-03,71.46486398083547,52.80883052579017,48.16810816301502,32.255232717933666,63.50362390549959,52.474735289489715,71.22970816087195,58.82719531869969
2018-10-04,71.46486398083547,52.808830525790185,40.01622100238003,49.90615949119637,49.129671598971335,47.467941475887564,58.41748800606016,44.108749722803495
2018-10-05,71.46486398083547,52.80883052579017,36.67419096897336,37.613701755524495,41.66800460296777,53.2637969291826,57.10901553910821,40.549943828437975
2018-10-08,72.86523179821135,52.80883052579017,42.688045767945724,37.26424412123167,35.887479215617276,57.71389128418232,56.61243118035236,37.67651952781092
2018-10-09,65.89961279521421,40.37407527086266,43.51335452344506,36.482064630745846,37.71969576511913,58.67085266748381,58.178923412530246,36.456153973322614
2018-10-10,52.41051255117476,41.84867641048473,31.010104034048286,35.414682972340195,24.3773087119953,47.97979764774721,37.731845402741826,27.71994166763826
2018-10-11,54.420014640036015,40.76302469465884,27.71188804749622,34.91956720119097,21.97742088164564,49.6771028047083,26.522900569877766,24.25403251466008
2018-10-12,54.42001464003603,40.76302469465883,38.31079303241744,38.07895875061136,36.608178709078956,46.27712932049681,37.58872274240159,33.432711370016285
2018-10-15,56.54794365048046,40.76302469465884,37.13799893070413,41.29880438133649,33.380594038549326,42.218326644352906,34.99744958094356,31.335754237352393
2018-10-16,58.62799568206258,42.62214359394499,47.03307939334861,43.90038497569516,44.63192564440707,47.65671462721523,49.698111197329595,46.36930895934112
2018-10-17,55.7537579058082,42.62214359394498,46.11344350101936,46.54783051755767,43.70005507763443,51.38940416675981,52.007588793765656,46.012727076316764
2018-10-18,48.130449320997165,42.622143593944976,42.1219983337301,52.67060565852781,38.742386815616975,51.538269548465955,46.98235816969549,42.02899509015473
2018-10-19,43.82800033205841,42.622143593944976,43.866157878105334,46.55807861854337,38.092982229850705,46.89809550571012,43.40332011868849,38.502208411855044
2018-10-22,46.40760057334553,42.622143593944976,44.46691881474398,45.08328532314426,41.08643979834668,49.19681937270377,40.44106383177554,35.59061620316598
2018-10-23,46.40760057334553,40.768760425464265,37.54369675043252,46.623978613961484,40.11080430743734,47.611399481651006,38.588057254729705,34.76631631821233
2018-10-24,40.01413185479692,40.768760425464265,31.309684247149928,46.20098348690633,30.759990483534814,44.091913851352544,29.681030755918634,25.399560077705303
2018-10-25,36.41256012159778,52.69660614276469,38.28024479580883,48.224441153153194,40.903074531519934,45.22934170062188,35.738320290650165,30.65260631294172
2018-10-26,42.03151216058975,43.30510579723945,36.296892879430395,49.947687864457556,37.126881735183495,44.73923680649211,33.02699172202415,30.124927608636863
2018-10-29,40.12242462269432,43.30510579723945,31.342029335776907,46.790735031112256,34.371043161093866,44.56587697981996,34.20954489582106,28.707223171236663
2018-10-30,47.784650571685845,43.30510579723945,37.30579174199285,44.65362560586143,38.14535803917109,42.610009269094455,39.15318972674577,32.19995614337067
2018-10-31,59.06659042220883,30.91758294444402,41.7629396614794,45.25204510366738,44.74993616497889,46.51658910247978,39.775315481988166,33.70146176836214
2018-11-01,56.861448666735406,51.0311384957354,51.29300307804526,44.424401242504594,48.17454572453577,46.51658910247978,45.387976692397864,45.277429416125926
2018-11-02,50.7412979047548,53.463073360027856,51.29300307804525,38.83146276264133,44.201754214703136,46.76381709831639,43.21916238464552,44.74444480218727
2018-11-05,58.71669154955623,47.15771478169799,55.68138072056873,38.69693379853369,43.70243006911056,44.33606863436939,47.06219129061655,44.63914254071334
2018-11-06,56.73808907815777,47.15771478169798,58.68772587468788,39.598350337825714,45.393449480319525,45.4451868942154,49.21745480061338,45.78289143268324
2018-11-07,58.25306674698902,47.15771478169799,65.42347920131283,38.284801700143014,52.65451548532489,55.28089967967227,59.48862837375547,52.488775437641735
2018-11-08,54.167485186134755,47.15771478169798,62.67234873562116,38.70589000853483,52.16216178860801,48.605772496036465,59.653827653427726,49.760324746288696
2018-11-09,48.655101756576975,47.15771478169798,59.103635015224995,37.07150970724979,47.66419170579639,46.72031021966075,58.27201226108456,44.48463696528265
2018-11-12,43.8494684921549,54.86790024489147,57.775052333887785,35.254596929123124,40.323447146255795,42.93389883873259,52.195837203660524,38.23637875352545
2018-11-13,42.347995034926896,54.86790024489147,57.775052333887785,33.38864422085922,40.4463410842136,42.7375750857439,49.379328894827324,37.52387928893203
2018-11-14,44.39833467583146,48.325739646544996,56.788084900459765,31.40000185144843,38.361993174422736,42.32077247568698,46.309758047310154,34.10645910608308
2018-11-15,42.76061335695798,48.325739646545,59.048287567919,35.53492175326111,45.28694423304043,49.48341638017598,49.97947205325767,40.541282151298354
2018-11-16,44.94754251698257,46.71089802287575,61.23206381189058,36.1565575867524,44.97047115326476,47.59739073675607,53.883170842526674,42.6793346096809
2018-11-19,44.94754251698257,39.58781426351712,56.375798370685374,36.59551639732975,37.214609617380965,41.99522589870621,48.68007127574552,38.424037069721685
2018-11-20,39.673636616207446,54.52418292437032,49.76413790441629,36.595516397329746,34.076427485263785,35.87406740350133,45.26065940888465,37.36394967266556
2018-11-21,46.44133301006182,48.11821614966494,56.100660332383065,46.240756532319004,36.4215069941405,41.393739208555964,43.295615476043245,39.60915933353165
2018-11-23,44.64347598172072,48.118216149664946,55.62841525333002,45.414095526955585,35.33847424899331,41.21182945040735,43.96346105097389,41.03061088740666
2018-11-26,42.85676406137484,50.799799685555726,57.917513373083686,47.535254174954524,41.38984938823404,46.06208555740294,48.34794185938087,45.92358597071053
2018-11-27,42.85676406137484,50.799799685555726,63.04975407198938,45.53878794430016,41.610134016592916,43.23175203962335,52.65799871436469,45.05306088067222
2018-11-28,47.710850169750955,50.79979968555573,68.08042020504598,46.743203897770734,50.424873644910605,47.4539517896575,60.884686169631344,52.6648487308296
2018-11-29,47.71085016975095,55.1433902095853,66.45645592878752,40.97649097639355,48.57575934219006,47.4539517896575,61.88962804884087,52.19268226013366
2018-11-30,52.40024430958478,61.27904873167627,65.89221371267627,37.38498922366898,50.98204395670852,41.36693108547757,67.44018610694556,56.00777983195039
2018-12-03,47.7851285601545,67.09547492214705,68.74954830254715,36.648968201737794,55.77538038958575,49.94971795042937,64.9853833727611,59.10822748573621
2018-12-04,45.621543622122424,67.09547492214703,62.0337246726875,37.049373131966384,46.63019954176511,45.19950487151752,55.0018660198529,48.83428135919522
2018-12-06,43.5004509986687,70.51940387570491,59.93211309568886,37.47495626876584,47.33062499681123,41.32033217282919,53.546183558215844,49.82855276236835
2018-12-07,43.5004509986687,63.413261690994425,50.29785012644873,45.5375380170979,40.70402847149436,45.86860641794382,44.88365259990782,42.353860384502255
2018-12-10,39.265913173846876,71.22100716368067,50.70420234527935,43.55446830462964,43.83539307855455,43.50799084146348,46.266185269827695,43.577659031962256
2018-12-11,37.31025106299041,61.351218771025685,50.70420234527935,41.32567217705554,43.946277136120194,43.50799084146349,47.402824395009304,43.987020980298944
2018-12-12,40.501556748959466,66.98264398237257,56.1141887268665,52.01767010791987,46.20513824519885,46.22391393468824,50.54144498749805,47.69816174168414
2018-12-13,38.39657173353658,56.9323492192173,51.01270073522679,50.21628920924998,45.419187312123796,46.47584606086692,50.905464904077434,43.81361586277425
2018-12-14,41.661810346322675,59.133487316400455,51.44487859887305,53.386335974125565,40.54969099207761,43.61528294939898,39.987744731542676,39.84641047223614
2018-12-17,29.76757736118694,60.579951620045016,42.88810574630753,55.17130638286606,36.47129005582064,38.8599762118631,35.328757117943255,36.416212980884694
2018-12-18,32.722555346688715,57.30354904129315,38.023196866286234,50.86001232918973,38.80767425908087,36.53626788081899,33.52270312570834,33.30706403365535
2018-12-19,31.304141127008883,57.30354904129315,35.15984890415097,51.19304040142134,35.37011520096166,40.37586668109171,30.98629422237151,30.331235794997536
2018-12-20,31.304141127008883,57.30354904129317,32.768143161304,44.67228439050962,32.79335584967911,38.8193919382484,28.518561856332227,27.913512845524224
2018-12-21,29.805745439251258,57.30354904129317,28.58070536959137,44.36798052819325,28.777014616513107,31.4704059854792,25.8909238808883,23.59868151804026
2018-12-24,29.805745439251258,57.30354904129317,28.15026822462963,24.22612490181242,26.00958156497622,28.15401920477962,22.744118756562088,22.531903032006337
2018-12-26,47.344180898345044,57.30354904129317,39.85615394247874,23.71462778641665,40.17390146155847,29.38690761023078,37.32758275299229,37.98554308432025
2018-12-27,40.143158817246835,50.239264506176276,38.72377888863106,23.016832125515784,41.90322356006084,37.72984707754933,40.52212873271579,37.881990643855175
2018-12-28,38.563971466205395,39.69843616125906,39.64706778727635,22.907945754765898,41.57725990941976,35.25492642668413,40.87113019068057,37.74760428270253
2018-12-31,38.56397146620539,50.8124585489503,41.08122254229896,22.753385644029336,43.87295094630901,39.77519823861796,45.231890037093486,42.523633966951174
